AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Pressure,Altitude,Q,I,J,K,Timestamp
0.01,0.09,1.01,1.71,-1.34,5.06,167454,101156,166157,982.46,259.52,0.03,-0.92,-0.39,0.01,176187
0.02,0.09,1.02,1.52,-0.79,4.45,167472,101126,166142,982.46,259.52,0.03,-0.92,-0.39,0.02,176190
0.02,0.09,1.02,1.16,-0.55,3.96,167433,101095,166120,982.46,259.52,0.03,-0.92,-0.39,0.02,176192
0.02,0.1,1.01,1.22,-0.24,3.78,167442,101107,166105,982.34,260.54,0.03,-0.92,-0.39,0.02,176195
0.02,0.11,1.01,1.1,0,3.66,167438,101060,166144,982.34,260.54,0.03,-0.92,-0.39,0.02,176197
0.02,0.11,1,0.79,0.3,3.29,167451,101065,166113,982.46,259.52,0.04,-0.92,-0.39,0.02,176200
0.01,0.12,0.99,0.55,0.49,3.17,167398,101103,166067,982.46,259.52,0.04,-0.92,-0.39,0.02,176202
0.01,0.11,0.99,0.43,0.49,2.99,167386,101037,166055,982.46,259.52,0.04,-0.92,-0.39,0.02,176205
-0.01,0.12,1.01,0.49,0.61,2.93,167403,101043,166075,982.46,259.52,0.04,-0.92,-0.39,0.02,176207
-0.01,0.12,1,0.12,0.79,2.68,167382,101016,166091,982.46,259.52,0.05,-0.92,-0.39,0.02,176210
-0.01,0.12,1,-0.12,0.79,2.8,167389,101027,166080,982.54,258.83,0.05,-0.92,-0.39,0.02,176212
-0.02,0.13,1,-0.43,0.61,2.87,167407,100976,166034,982.46,259.52,0.05,-0.92,-0.39,0.02,176215
-0.03,0.12,1.02,-0.98,0.43,2.68,167380,100964,166101,982.46,259.52,0.05,-0.92,-0.39,0.02,176218
-0.03,0.11,1.01,-1.22,0.43,2.8,167331,100979,165999,982.46,259.52,0.05,-0.92,-0.39,0.02,176220
-0.04,0.1,1.01,-1.4,0.3,2.68,167355,100928,166006,982.46,259.52,0.05,-0.92,-0.39,0.01,176223
-0.04,0.1,1.01,-1.65,0.06,2.56,167332,100950,166000,982.34,260.54,0.05,-0.92,-0.39,0.01,176225
-0.04,0.08,1.02,-1.83,-0.3,2.8,167332,100913,166029,982.46,259.52,0.05,-0.92,-0.39,0.01,176228
-0.04,0.06,1.01,-1.71,-0.55,2.56,167355,100912,166033,982.46,259.52,0.05,-0.92,-0.39,0.01,176230
-0.03,0.05,1.02,-1.4,-0.91,2.56,167326,100922,166035,982.34,260.54,0.04,-0.92,-0.39,0,176233
-0.04,0.04,1.01,-1.46,-1.16,2.62,167312,100883,166027,982.34,260.54,0.04,-0.92,-0.39,0,176235
-0.03,0.05,1,-1.22,-1.52,2.5,167306,100859,166022,982.46,259.52,0.04,-0.92,-0.39,0,176238
-0.03,0.05,0.98,-0.85,-1.77,2.62,167321,100845,166029,982.46,259.52,0.04,-0.92,-0.39,0,176240
-0.04,0.05,0.99,-1.16,-1.65,2.62,167284,100896,165977,982.46,259.52,0.04,-0.92,-0.39,0,176243
-0.02,0.06,0.98,-1.34,-1.46,2.74,167286,100858,165995,982.34,260.54,0.03,-0.92,-0.39,0,176246
0.01,0.05,1.01,-0.73,-2.13,2.56,167302,100864,165988,982.46,259.52,0.03,-0.92,-0.39,0,176248
-0.02,0.04,1.03,-0.18,-2.44,2.44,167288,100831,165989,982.46,259.52,0.03,-0.92,-0.39,0,176251
-0.02,0.04,1.04,-0.12,-2.44,2.2,167281,100821,165971,982.46,259.52,0.03,-0.92,-0.39,0,176253
-0.01,0.05,0.99,-0.3,-2.01,2.26,167266,100769,165991,982.46,259.52,0.03,-0.92,-0.38,0,176256
0.01,0.04,1.01,0.3,-1.77,2.26,167275,100779,166001,982.46,259.52,0.03,-0.92,-0.38,0.01,176258
0.01,0.04,1.01,0.49,-1.77,2.32,167272,100782,165960,982.34,260.54,0.02,-0.92,-0.38,0.01,176261
0.01,0.05,1.01,0.18,-1.28,2.32,167273,100761,165989,982.46,259.52,0.02,-0.92,-0.38,0.01,176263
0,0.06,0.99,0.06,-1.28,2.44,167255,100722,165952,982.46,259.52,0.02,-0.92,-0.38,0.01,176266
-0.01,0.09,0.98,-0.06,-1.04,2.32,167250,100762,165977,982.34,260.54,0.03,-0.92,-0.38,0.01,176268
-0.12,0.28,0.95,3.35,0.73,4.7,167248,100748,165982,982.58,258.49,0.05,-0.92,-0.38,0.01,176271
-0.26,0.13,1.13,-1.1,1.71,1.4,167243,100760,165972,982.46,259.52,0.06,-0.92,-0.39,-0.01,176273
-0.06,0.1,1.01,0.43,0.73,2.38,167225,100700,165967,982.46,259.52,0.06,-0.92,-0.39,-0.01,176276
-0.15,0.1,0.99,0.55,-0.67,2.26,167205,100708,165942,982.58,258.49,0.06,-0.92,-0.39,-0.01,176279
-0.03,0.08,1,-0.73,-0.43,2.26,167213,100660,165934,982.34,260.54,0.06,-0.92,-0.39,-0.01,176281
-0.02,0.07,0.99,-0.24,-0.91,2.01,167203,100648,165944,982.46,259.52,0.05,-0.92,-0.39,-0.01,176284
-0.02,0.08,1,-0.73,-0.49,2.26,167203,100672,165887,982.46,259.52,0.05,-0.92,-0.38,-0.01,176286
-0.02,0.07,1.02,-0.49,-0.61,2.2,167190,100693,165903,982.46,259.52,0.05,-0.92,-0.38,0,176289
-0.02,0.06,1.01,-0.67,-0.67,2.01,167170,100665,165892,982.46,259.52,0.05,-0.92,-0.38,0,176291
-0.02,0.07,1,-0.49,-0.55,2.13,167174,100676,165919,982.46,259.52,0.04,-0.92,-0.38,0,176294
-0.02,0.07,1,-0.73,-0.61,1.95,167190,100652,165904,982.34,260.54,0.04,-0.92,-0.38,0,176296
-0.02,0.06,1,-0.61,-0.43,1.83,167182,100621,165883,982.46,259.52,0.04,-0.92,-0.38,0,176299
-0.01,0.06,1.01,-0.91,-0.37,1.77,167192,100603,165903,982.58,258.49,0.04,-0.92,-0.38,0,176301
-0.01,0.06,1,-0.91,-0.24,1.83,167194,100650,165909,982.46,259.52,0.04,-0.92,-0.38,0,176304
-0.01,0.06,1,-0.67,-0.3,1.89,167168,100613,165893,982.46,259.52,0.04,-0.92,-0.38,0,176307
-0.01,0.06,1.01,-0.85,-0.06,1.83,167172,100582,165864,982.46,259.52,0.03,-0.92,-0.38,0,176309
-0.01,0.06,1.01,-0.98,0.18,1.71,167181,100597,165895,982.34,260.54,0.03,-0.92,-0.38,0,176312
-0.01,0.06,1,-1.04,0.37,1.71,167182,100583,165913,982.46,259.52,0.03,-0.92,-0.38,0,176314
0.01,0.05,1,-1.16,0.73,1.89,167192,100580,165952,982.58,258.49,0.03,-0.92,-0.38,0.01,176317
0,0.06,1.02,-0.98,0.67,1.77,167186,100549,165898,982.46,259.52,0.03,-0.93,-0.38,0.01,176319
-0.01,0.07,1.01,-0.85,0.73,1.71,167171,100562,165861,982.5,259.17,0.03,-0.93,-0.38,0.01,176322
0,0.06,1,-0.85,0.85,1.65,167157,100567,165910,982.46,259.52,0.03,-0.93,-0.38,0.01,176324
0,0.06,1,-0.73,0.79,1.59,167168,100564,165897,982.46,259.52,0.03,-0.93,-0.38,0.01,176327
-0.01,0.07,1.01,-0.67,0.73,1.71,167163,100521,165868,982.34,260.54,0.03,-0.93,-0.38,0.01,176329
0,0.07,1.01,-0.85,0.79,1.65,167151,100545,165873,982.46,259.52,0.03,-0.93,-0.38,0.01,176332
-0.01,0.07,1.01,-0.55,0.67,1.65,167154,100541,165858,982.46,259.52,0.03,-0.93,-0.38,0.01,176334
-0.01,0.07,1,-0.85,0.49,1.71,167138,100531,165878,982.46,259.52,0.03,-0.93,-0.38,0.01,176337
-0.01,0.07,1,-0.67,0.49,1.65,167144,100533,165883,982.46,259.52,0.03,-0.93,-0.38,0.01,176340
-0.01,0.07,1.01,-0.73,0.55,1.77,167165,100540,165884,982.46,259.52,0.03,-0.93,-0.38,0.01,176342
-0.02,0.07,1.02,-0.91,0.91,1.65,167141,100512,165854,982.46,259.52,0.03,-0.93,-0.37,0.01,176345
-0.01,0.07,1.01,-0.91,0.98,1.52,167170,100504,165857,982.46,259.52,0.03,-0.93,-0.37,0.01,176347
-0.02,0.07,1,-1.04,1.1,1.52,167172,100490,165859,982.46,259.52,0.03,-0.93,-0.37,0.01,176350
-0.01,0.07,1.01,-1.28,1.22,1.46,167168,100460,165879,982.46,259.52,0.03,-0.93,-0.37,0.01,176352
-0.02,0.07,1.01,-1.28,1.46,1.46,167142,100527,165835,982.46,259.52,0.03,-0.93,-0.37,0.01,176355
-0.02,0.06,1,-1.34,1.59,1.22,167164,100506,165874,982.46,259.52,0.03,-0.93,-0.37,0,176357
-0.01,0.06,1,-1.34,1.65,1.34,167167,100460,165869,982.34,260.54,0.03,-0.93,-0.37,0,176360
-0.02,0.07,1.01,-1.34,1.65,1.22,167165,100481,165873,982.34,260.54,0.03,-0.93,-0.37,0,176362
-0.02,0.06,1.01,-1.46,1.77,1.1,167175,100465,165868,982.46,259.52,0.03,-0.93,-0.37,0,176365
-0.01,0.06,1,-1.46,1.77,1.22,167181,100459,165881,982.46,259.52,0.03,-0.93,-0.37,0,176367
-0.02,0.06,1,-1.34,1.71,1.22,167167,100457,165863,982.58,258.49,0.03,-0.93,-0.37,0,176370
-0.02,0.06,1.01,-1.4,1.71,1.22,167175,100456,165887,982.46,259.52,0.03,-0.93,-0.37,0,176373
-0.01,0.07,1,-1.22,1.83,1.1,167171,100460,165847,982.46,259.52,0.03,-0.93,-0.37,0,176375
-0.02,0.06,1,-1.28,1.59,1.1,167182,100429,165853,982.34,260.54,0.03,-0.93,-0.37,0,176378
-0.01,0.07,1,-0.85,1.4,1.04,167179,100455,165871,982.46,259.52,0.03,-0.93,-0.37,0,176380
-0.02,0.07,1,-1.1,1.34,1.04,167175,100449,165818,982.46,259.52,0.03,-0.93,-0.37,0,176383
-0.02,0.06,1,-1.16,1.34,1.04,167187,100409,165818,982.46,259.52,0.03,-0.93,-0.37,0,176385
-0.01,0.06,1,-0.98,1.16,1.1,167201,100445,165871,982.58,258.49,0.03,-0.93,-0.37,0,176388
-0.01,0.06,1,-0.85,1.04,1.04,167200,100418,165857,982.34,260.54,0.03,-0.93,-0.37,0,176390
-0.01,0.06,1,-0.79,0.98,1.04,167160,100433,165873,982.46,259.52,0.03,-0.93,-0.37,0,176393
-0.01,0.06,1,-0.98,0.91,1.16,167186,100395,165796,982.58,258.49,0.03,-0.93,-0.37,0,176395
-0.01,0.06,0.99,-0.85,0.85,1.1,167196,100424,165817,982.46,259.52,0.03,-0.93,-0.37,0,176398
-0.01,0.06,0.99,-0.85,0.73,0.98,167189,100393,165828,982.46,259.52,0.03,-0.93,-0.37,0,176400
-0.02,0.05,1,-0.91,0.73,0.91,167161,100409,165823,982.46,259.52,0.03,-0.93,-0.37,0,176403
-0.01,0.06,1,-0.61,0.67,1.04,167182,100362,165825,982.46,259.52,0.03,-0.93,-0.37,0,176406
-0.01,0.06,1,-0.67,0.61,1.04,167174,100376,165875,982.46,259.52,0.03,-0.93,-0.37,0,176408
-0.02,0.07,1,-0.61,0.61,1.1,167173,100370,165824,982.34,260.54,0.03,-0.93,-0.37,0,176411
-0.04,0.05,1.02,-0.3,0.49,1.1,167174,100365,165808,982.46,259.52,0.03,-0.93,-0.37,0,176413
-0.01,0.07,1,-0.49,0.37,0.91,167174,100369,165803,982.46,259.52,0.03,-0.93,-0.37,0,176416
-0.02,0.08,1,-0.43,0.49,1.1,167178,100397,165811,982.46,259.52,0.03,-0.93,-0.37,0,176418
-0.03,0.07,0.99,-0.43,0.37,1.1,167201,100351,165851,982.46,259.52,0.03,-0.93,-0.37,0,176421
-0.04,0.05,1.01,-0.49,0.12,0.91,167169,100365,165874,982.46,259.52,0.03,-0.93,-0.37,0,176423
-0.01,0.06,1,-0.43,0.24,0.85,167189,100309,165798,982.46,259.52,0.03,-0.93,-0.37,0,176426
-0.04,0.07,1,-0.37,0.12,0.98,167169,100333,165811,982.46,259.52,0.03,-0.93,-0.36,0,176428
-0.03,0.05,1.02,-0.37,0.24,0.91,167183,100343,165841,982.46,259.52,0.03,-0.93,-0.36,0,176431
-0.01,0.06,1,-0.67,0.37,0.79,167200,100350,165820,982.46,259.52,0.03,-0.93,-0.36,0,176434
-0.01,0.07,1,-0.67,0.12,0.91,167145,100350,165862,982.46,259.52,0.03,-0.93,-0.36,0,176436
-0.01,0.06,1,-0.49,0.12,0.67,167161,100347,165795,982.46,259.52,0.03,-0.93,-0.36,0,176439
-0.01,0.06,1,-0.37,0.12,0.73,167182,100326,165815,982.38,260.2,0.03,-0.93,-0.36,0,176441
-0.01,0.07,1,-0.43,0.06,0.91,167163,100348,165807,982.46,259.52,0.03,-0.93,-0.36,0,176444
-0.01,0.06,0.99,-0.18,0.12,0.91,167188,100341,165841,982.5,259.17,0.03,-0.93,-0.36,0,176446
-0.02,0.05,1,-0.24,-0.12,0.91,167173,100312,165872,982.46,259.52,0.03,-0.93,-0.36,0,176449
-0.01,0.06,1,-0.37,-0.3,0.79,167177,100338,165845,982.46,259.52,0.03,-0.93,-0.36,0,176451
-0.01,0.07,1,-0.24,-0.24,0.73,167169,100336,165814,982.46,259.52,0.03,-0.93,-0.36,0,176454
-0.01,0.06,1,-0.12,-0.18,0.67,167166,100289,165808,982.46,259.52,0.03,-0.93,-0.36,0.01,176456
-0.01,0.07,1,-0.06,-0.24,0.67,167148,100333,165818,982.46,259.52,0.03,-0.93,-0.36,0.01,176459
-0.02,0.07,1,0,-0.61,0.73,167150,100277,165806,982.46,259.52,0.03,-0.93,-0.36,0.01,176461
-0.01,0.06,1,0.18,-0.67,0.67,167178,100275,165841,982.46,259.52,0.03,-0.93,-0.36,0.01,176464
-0.02,0.07,1,-0.06,-0.61,0.73,167169,100274,165800,982.46,259.52,0.03,-0.93,-0.36,0.01,176467
-0.01,0.06,1,-0.12,-0.61,0.73,167173,100294,165817,982.46,259.52,0.03,-0.93,-0.36,0.01,176469
-0.01,0.07,1,-0.18,-0.73,0.73,167150,100309,165811,982.34,260.54,0.03,-0.93,-0.36,0.01,176472
-0.01,0.06,1,0.12,-0.67,0.73,167182,100240,165797,982.34,260.54,0.03,-0.93,-0.36,0.01,176474
-0.01,0.07,1,-0.06,-0.79,0.67,167154,100250,165782,982.58,258.49,0.03,-0.93,-0.36,0.01,176477
-0.01,0.07,1,0.06,-0.79,0.67,167147,100285,165791,982.34,260.54,0.03,-0.93,-0.36,0.01,176479
-0.02,0.07,1,-0.06,-0.61,0.55,167163,100258,165817,982.34,260.54,0.03,-0.93,-0.36,0.01,176482
-0.01,0.06,1.01,0.06,-0.67,0.55,167156,100288,165784,982.46,259.52,0.03,-0.93,-0.36,0.01,176484
-0.01,0.06,1,0.12,-0.61,0.55,167134,100257,165813,982.46,259.52,0.03,-0.93,-0.36,0.01,176487
-0.01,0.07,1.01,-0.12,-0.67,0.67,167177,100263,165793,982.34,260.54,0.03,-0.93,-0.36,0.01,176489
-0.02,0.07,1,-0.18,-0.85,0.61,167133,100230,165789,982.46,259.52,0.03,-0.93,-0.36,0.01,176492
-0.01,0.07,1.01,0,-0.61,0.73,167170,100294,165827,982.34,260.54,0.03,-0.93,-0.36,0.01,176494
-0.01,0.07,1,-0.12,-0.85,0.73,167142,100269,165818,982.5,259.17,0.03,-0.93,-0.36,0.01,176497
0,0.08,1,0.06,-1.1,0.73,167124,100273,165768,982.5,259.17,0.03,-0.93,-0.36,0.01,176500
-0.01,0.07,1.01,0.18,-1.16,0.91,167129,100241,165768,982.46,259.52,0.03,-0.93,-0.36,0.01,176502
0.01,0.06,1.01,-0.12,-1.28,0.73,167122,100267,165773,982.46,259.52,0.03,-0.93,-0.36,0.01,176505
-0.01,0.08,1.03,-0.06,-1.22,0.79,167163,100236,165759,982.34,260.54,0.03,-0.93,-0.36,0.01,176507
-0.02,0.07,0.99,-0.49,-0.49,0.67,167149,100205,165738,982.34,260.54,0.03,-0.93,-0.36,0.01,176510
-0.02,0.07,1.02,-0.18,-1.04,0.55,167140,100240,165754,982.34,260.54,0.03,-0.93,-0.36,0.01,176512
-0.04,0.07,1.01,-0.18,-0.49,0.55,167146,100183,165801,982.46,259.52,0.03,-0.93,-0.36,0.01,176515
-0.02,0.06,1,-0.37,-0.61,0.49,167145,100208,165757,982.46,259.52,0.03,-0.93,-0.36,0.01,176517
-0.01,0.06,1.01,-0.06,-0.73,0.55,167135,100230,165792,982.46,259.52,0.03,-0.93,-0.36,0.01,176520
-0.03,0.07,1.01,-0.18,-0.67,0.61,167121,100227,165785,982.34,260.54,0.03,-0.93,-0.36,0,176522
-0.02,0.06,1.03,-0.37,-0.67,0.67,167111,100182,165746,982.34,260.54,0.03,-0.93,-0.36,0,176525
-0.01,0.07,1.01,-0.3,-0.67,0.61,167118,100199,165775,982.34,260.54,0.03,-0.93,-0.36,0.01,176528
-0.01,0.06,1,-0.12,-0.73,0.61,167116,100201,165796,982.46,259.52,0.03,-0.93,-0.36,0.01,176530
-0.02,0.06,1.03,-0.3,-0.85,0.55,167132,100190,165719,982.46,259.52,0.03,-0.93,-0.36,0,176533
-0.03,0.06,1.02,-0.43,-0.55,0.43,167119,100151,165761,982.46,259.52,0.03,-0.93,-0.36,0,176535
0,0.07,1,-0.67,-0.67,0.37,167113,100210,165756,982.38,260.2,0.03,-0.93,-0.36,0,176538
0.04,0.06,0.98,-0.24,-0.61,0.55,167097,100180,165751,982.46,259.52,0.03,-0.93,-0.36,0.01,176540
0.01,0.04,0.98,-0.43,-0.49,0.49,167096,100171,165700,982.46,259.52,0.03,-0.93,-0.36,0.01,176543
0,0.07,1.01,-0.37,0.85,0.43,167106,100153,165781,982.46,259.52,0.03,-0.93,-0.36,0.01,176545
-0.02,0.07,0.99,-0.49,0.55,0.49,167112,100190,165767,982.5,259.17,0.03,-0.93,-0.36,0.01,176548
0,0.07,1,-0.55,0,0.43,167128,100167,165715,982.46,259.52,0.03,-0.93,-0.36,0.01,176550
-0.01,0.07,1.01,-0.37,0,0.3,167138,100151,165766,982.46,259.52,0.03,-0.93,-0.35,0.01,176553
-0.02,0.07,1.02,-0.43,0.24,0.43,167122,100186,165762,982.46,259.52,0.03,-0.93,-0.35,0.01,176555
-0.02,0.07,1,-0.49,0.37,0.49,167141,100150,165734,982.5,259.17,0.03,-0.93,-0.35,0.01,176558
-0.02,0.07,1,-0.67,0.55,0.61,167151,100159,165763,982.46,259.52,0.03,-0.93,-0.35,0.01,176561
-0.02,0.06,1.02,-0.67,0.67,0.49,167133,100145,165776,982.46,259.52,0.03,-0.93,-0.35,0.01,176563
-0.02,0.07,1,-0.98,0.61,0.3,167111,100156,165757,982.46,259.52,0.03,-0.93,-0.35,0.01,176566
-0.02,0.07,0.99,-0.79,0.67,0.3,167103,100132,165749,982.34,260.54,0.03,-0.93,-0.35,0,176568
-0.03,0.07,1,-0.79,0.43,0.37,167130,100144,165752,982.46,259.52,0.03,-0.93,-0.35,0,176571
-0.02,0.07,1.01,-0.73,0.73,0.37,167103,100138,165724,982.46,259.52,0.03,-0.93,-0.35,0,176573
-0.02,0.07,1,-0.85,0.55,0.24,167128,100162,165722,982.46,259.52,0.03,-0.93,-0.35,0,176576
-0.02,0.07,0.99,-0.85,0.49,0.49,167143,100141,165794,982.38,260.2,0.03,-0.93,-0.35,0,176578
-0.02,0.06,1,-0.79,0.3,0.43,167146,100140,165795,982.46,259.52,0.03,-0.93,-0.35,0,176581
-0.02,0.07,1,-0.85,0.18,0.3,167115,100121,165735,982.46,259.52,0.03,-0.93,-0.35,0,176583
-0.02,0.07,1,-0.73,0.12,0.37,167148,100135,165718,982.46,259.52,0.03,-0.94,-0.35,0,176586
-0.02,0.06,1,-0.73,0.18,0.3,167138,100079,165718,982.46,259.52,0.03,-0.94,-0.35,0,176588
-0.02,0.06,1,-0.61,0.18,0.3,167119,100126,165749,982.46,259.52,0.03,-0.94,-0.35,0,176591
-0.01,0.06,1,-0.73,0.18,0.24,167138,100123,165756,982.46,259.52,0.03,-0.94,-0.35,0,176594
0,0.06,1,-0.73,0,0.3,167129,100129,165748,982.46,259.52,0.03,-0.94,-0.35,0,176596
-0.01,0.06,1,-0.49,-0.06,0.3,167131,100092,165722,982.46,259.52,0.03,-0.94,-0.35,0,176599
-0.01,0.07,1,-0.55,-0.12,0.3,167137,100098,165787,982.46,259.52,0.03,-0.94,-0.35,0,176601
0.07,0.16,0.92,1.4,-0.24,1.1,167121,100123,165781,982.34,260.54,0.04,-0.94,-0.35,0.01,176604
-0.12,-0.07,0.97,-0.18,-2.99,0.85,167105,100105,165738,982.46,259.52,0.03,-0.94,-0.35,0,176606
-0.01,0.06,1.09,0.06,0.06,-0.3,167137,100093,165766,982.46,259.52,0.03,-0.94,-0.35,0,176609
0,0.07,1.07,-1.04,1.83,-0.06,167129,100133,165720,982.34,260.54,0.03,-0.94,-0.35,0,176611
0.03,0.08,0.89,-1.34,-0.12,0.55,167133,100050,165770,982.46,259.52,0.03,-0.94,-0.35,0.01,176614
0.05,0.09,1.01,0.37,-1.46,0.67,167135,100114,165752,982.46,259.52,0.03,-0.94,-0.35,0.01,176616
-0.04,0.08,1.09,-0.12,-0.73,0.85,167137,100106,165775,982.46,259.52,0.03,-0.94,-0.35,0.01,176619
-0.01,0.08,1.02,-1.1,0.61,0.3,167128,100106,165785,982.5,259.17,0.03,-0.94,-0.35,0.01,176621
0.01,0.1,0.96,-0.91,0.61,0.24,167121,100113,165708,982.5,259.17,0.04,-0.94,-0.35,0.01,176624
0.01,0.09,0.98,-1.1,-0.24,0.67,167133,100096,165717,982.34,260.54,0.04,-0.94,-0.35,0.01,176627
-0.02,0.07,1.02,-0.73,-0.12,0.55,167096,100127,165740,982.46,259.52,0.04,-0.94,-0.35,0.01,176629
-0.02,0.05,1.01,-1.34,0.85,0.43,167126,100103,165741,982.46,259.52,0.03,-0.94,-0.35,0.01,176632
-0.02,0.05,0.97,-1.34,1.1,0.24,167098,100080,165737,982.46,259.52,0.03,-0.94,-0.35,0.01,176634
-0.02,0.04,0.99,-1.22,0.67,0.49,167125,100075,165751,982.46,259.52,0.03,-0.94,-0.35,0.01,176637
-0.12,-0.03,0.95,-0.43,1.46,-0.3,167161,100092,165742,982.46,259.52,0.03,-0.94,-0.35,-0.01,176639
0.02,-0.02,1.07,-2.68,2.93,-0.18,167175,100071,165739,982.46,259.52,0.02,-0.93,-0.36,-0.01,176642
0.03,0.1,1.02,-1.59,2.56,-0.49,167166,100053,165794,982.46,259.52,0.02,-0.93,-0.36,0,176644
0.03,0.04,0.87,-0.18,-0.18,0.3,167139,100103,165703,982.34,260.54,0.02,-0.93,-0.36,0,176647
0,0.06,1,0.98,-2.44,0.91,167125,100057,165751,982.34,260.54,0.02,-0.93,-0.36,0.01,176649
-0.06,0.06,1.06,0.3,-0.91,0.43,167131,100107,165746,982.38,260.2,0.03,-0.93,-0.36,0,176652
-0.02,0.07,0.98,-1.16,1.22,0.24,167156,100059,165759,982.46,259.52,0.03,-0.93,-0.36,0,176655
0.02,0.09,0.93,-0.55,0.55,0.06,167145,100060,165747,982.46,259.52,0.03,-0.93,-0.36,0.01,176657
0,0.09,0.97,-0.55,-0.55,0.3,167153,100112,165732,982.46,259.52,0.03,-0.93,-0.36,0.01,176660
-0.01,0.08,1.04,-0.43,-0.73,0.67,167139,100097,165753,982.46,259.52,0.03,-0.93,-0.36,0.01,176662
-0.01,0.09,1.04,-0.55,0,0.61,167132,100052,165725,982.46,259.52,0.03,-0.93,-0.36,0.01,176665
0,0.08,1.01,-0.79,0.3,0.49,167149,100066,165687,982.46,259.52,0.03,-0.93,-0.36,0.01,176667
-0.01,0.06,1,-0.91,0.12,0.49,167108,100063,165746,982.46,259.52,0.03,-0.93,-0.36,0.01,176670
0.01,0.06,1.03,-1.16,0.18,0.49,167111,100069,165751,982.46,259.52,0.03,-0.93,-0.35,0.01,176672
0.03,0.09,0.99,-0.43,-0.49,0.91,167096,100055,165741,982.46,259.52,0.03,-0.93,-0.35,0.01,176675
-0.04,0.05,0.94,-0.3,-1.04,1.1,167107,100067,165688,982.46,259.52,0.03,-0.93,-0.35,0.01,176677
-0.02,0.06,1.03,-0.73,-0.24,0.91,167092,100036,165757,982.34,260.54,0.03,-0.93,-0.35,0.01,176680
-0.02,0.06,1.04,-0.98,1.16,0.67,167115,100036,165740,982.46,259.52,0.03,-0.93,-0.35,0.01,176682
-0.03,0.05,0.96,-1.34,1.77,0.37,167122,100036,165714,982.46,259.52,0.03,-0.93,-0.35,0,176685
-0.01,0.06,0.99,-0.91,1.1,0.24,167108,100072,165744,982.46,259.52,0.03,-0.93,-0.35,0,176688
-0.03,0.05,1.01,-0.49,0.3,0.37,167092,100040,165694,982.46,259.52,0.03,-0.93,-0.35,0,176690
-0.07,-0.05,1.03,-0.73,-0.49,-1.22,167076,100029,165705,982.46,259.52,0.02,-0.93,-0.35,0,176693
-0.08,-0.05,1.04,-0.06,-2.93,-4.02,167077,100056,165719,982.5,259.17,0.02,-0.93,-0.36,-0.01,176695
-0.14,0.05,1.16,1.77,-6.4,-3.11,167087,100055,165683,982.46,259.52,0.02,-0.94,-0.35,-0.02,176698
-0.25,0.05,1.01,2.26,-1.22,-1.16,167153,100053,165671,982.5,259.17,0.03,-0.94,-0.34,-0.03,176700
-0.08,0,0.91,-0.24,2.56,0.49,167122,100002,165717,982.58,258.49,0.03,-0.94,-0.35,-0.03,176703
0,-0.01,0.88,1.95,-3.96,-0.24,167116,99995,165749,982.46,259.52,0.02,-0.94,-0.35,-0.03,176705
-0.07,0.04,0.83,0.91,-6.28,-1.89,167117,100011,165746,982.46,259.52,0.02,-0.94,-0.35,-0.03,176708
0.03,0.11,0.98,-0.49,-5.18,-3.35,167117,100015,165673,982.46,259.52,0.03,-0.94,-0.35,-0.02,176710
0,0.13,0.95,0.85,-3.9,-4.33,167125,100038,165737,982.46,259.52,0.03,-0.94,-0.35,-0.01,176713
-0.01,0.09,0.96,0.91,-1.71,-3.78,167129,99997,165726,982.5,259.17,0.04,-0.94,-0.35,0,176716
0.05,0.11,1.05,1.4,-0.67,-2.38,167120,100078,165762,982.34,260.54,0.04,-0.94,-0.35,0,176718
0.1,0.1,1.06,1.28,0.67,-1.34,167149,100025,165719,982.46,259.52,0.04,-0.94,-0.34,0.01,176721
0.12,0.07,1.04,0.61,0.3,-0.55,167164,100027,165741,982.34,260.54,0.03,-0.94,-0.34,0.02,176723
