Timestamp,Altitude,AccelZ,TotalAccel,AccelX,AccelY,GyroX,GyroY,GyroZ,Mass,DragF,DragCoeff,Pressure
21.857,3287.849,-1.035,1.035,0.023,0,0,0.073,1.13E-04,25.564,10.77,0.392,6.90E+04
21.907,3290.404,-1.034,1.034,0.023,0,0,0.074,8.26E-05,25.564,10.603,0.393,6.90E+04
21.957,3292.934,-1.033,1.034,0.022,0,-5.74E-09,0.075,5.28E-05,25.564,10.439,0.393,6.90E+04
22.007,3295.438,-1.033,1.033,0.022,0,0,0.076,2.01E-05,25.564,10.276,0.393,6.90E+04
22.057,3297.917,-1.032,1.032,0.022,0,9.92E-09,0.077,-1.01E-05,25.564,10.115,0.394,6.89E+04
22.107,3300.371,-1.031,1.032,0.022,0,0,0.078,-3.82E-05,25.564,9.955,0.394,6.89E+04
22.157,3302.8,-1.031,1.031,0.022,0,0,0.079,-6.45E-05,25.564,9.797,0.394,6.89E+04
22.207,3305.203,-1.03,1.03,0.022,0,0,0.081,-8.99E-05,25.564,9.641,0.395,6.89E+04
22.257,3307.581,-1.029,1.029,0.022,0,-1.49E-08,0.082,-1.13E-04,25.564,9.487,0.395,6.88E+04
22.307,3309.934,-1.029,1.029,0.022,0,0,0.083,-1.31E-04,25.564,9.334,0.395,6.88E+04
22.357,3312.262,-1.028,1.028,0.022,0,1.22E-08,0.084,-1.46E-04,25.564,9.183,0.395,6.88E+04
22.407,3314.564,-1.027,1.027,0.022,0,6.34E-09,0.086,-1.57E-04,25.564,9.034,0.396,6.88E+04
22.457,3316.841,-1.027,1.027,0.022,0,0,0.087,-1.70E-04,25.564,8.886,0.396,6.88E+04
22.507,3319.093,-1.026,1.026,0.021,0,-7.20E-09,0.088,-1.82E-04,25.564,8.74,0.396,6.88E+04
22.557,3321.32,-1.025,1.026,0.021,0,0,0.09,-1.84E-04,25.564,8.596,0.397,6.87E+04
22.607,3323.522,-1.025,1.025,0.021,0,0,0.091,-1.85E-04,25.564,8.453,0.397,6.87E+04
22.657,3325.699,-1.024,1.024,0.021,0,0,0.093,-1.82E-04,25.564,8.312,0.398,6.87E+04
22.707,3327.85,-1.023,1.024,0.021,0,0,0.094,-1.76E-04,25.564,8.173,0.398,6.87E+04
22.757,3329.977,-1.023,1.023,0.021,0,-6.96E-09,0.096,-1.69E-04,25.564,8.036,0.398,6.87E+04
22.807,3332.078,-1.022,1.022,0.021,0,1.29E-08,0.097,-1.58E-04,25.564,7.9,0.399,6.86E+04
22.857,3334.154,-1.022,1.022,0.021,0,8.10E-09,0.099,-1.48E-04,25.564,7.765,0.399,6.86E+04
22.907,3336.205,-1.021,1.021,0.021,0,0,0.1,-1.36E-04,25.564,7.633,0.399,6.86E+04
22.957,3338.232,-1.02,1.021,0.021,0,0,0.102,-1.27E-04,25.564,7.502,0.4,6.86E+04
23.007,3340.233,-1.02,1.02,0.021,0,1.24E-08,0.104,-1.10E-04,25.564,7.372,0.4,6.86E+04
23.057,3342.209,-1.019,1.019,0.021,0,-5.71E-09,0.105,-9.75E-05,25.564,7.245,0.4,6.86E+04
23.107,3344.16,-1.018,1.019,0.021,0,0,0.107,-8.38E-05,25.564,7.119,0.401,6.85E+04
23.157,3346.087,-1.018,1.018,0.021,0,0,0.109,-6.74E-05,25.564,6.994,0.401,6.85E+04
23.207,3347.988,-1.017,1.017,0.021,0,-5.05E-09,0.111,-5.50E-05,25.564,6.871,0.402,6.85E+04
23.257,3349.864,-1.017,1.017,0.021,0,0,0.112,-3.71E-05,25.564,6.75,0.402,6.85E+04
23.307,3351.716,-1.016,1.016,0.021,0,0,0.114,-2.53E-05,25.564,6.631,0.402,6.85E+04
23.357,3353.542,-1.015,1.016,0.021,0,0,0.116,-9.36E-06,25.564,6.513,0.403,6.85E+04
23.407,3355.344,-1.015,1.015,0.021,0,-6.74E-09,0.118,1.69E-06,25.564,6.397,0.403,6.84E+04
23.457,3357.121,-1.014,1.014,0.02,0,8.14E-09,0.12,1.50E-05,25.564,6.282,0.404,6.84E+04
23.507,3358.873,-1.014,1.014,0.02,0,6.40E-09,0.122,2.69E-05,25.564,6.169,0.404,6.84E+04
23.557,3360.6,-1.013,1.013,0.02,0,-1.08E-08,0.124,3.63E-05,25.564,6.058,0.404,6.84E+04
23.607,3362.302,-1.013,1.013,0.02,0,5.53E-09,0.126,4.66E-05,25.564,5.948,0.405,6.84E+04
23.657,3363.979,-1.012,1.012,0.02,0,0,0.128,5.32E-05,25.564,5.84,0.405,6.84E+04
23.707,3365.632,-1.011,1.012,0.02,0,6.75E-09,0.131,6.30E-05,25.564,5.733,0.406,6.84E+04
23.757,3367.259,-1.011,1.011,0.02,0,-7.92E-09,0.133,6.73E-05,25.564,5.628,0.406,6.83E+04
23.807,3368.862,-1.01,1.01,0.02,0,-1.10E-08,0.135,7.25E-05,25.564,5.525,0.406,6.83E+04
23.857,3370.441,-1.01,1.01,0.02,0,0,0.137,7.98E-05,25.564,5.423,0.407,6.83E+04
23.907,3371.994,-1.009,1.009,0.02,0,8.99E-09,0.14,8.42E-05,25.564,5.323,0.407,6.83E+04
23.957,3373.523,-1.008,1.009,0.02,0,0,0.142,8.46E-05,25.564,5.225,0.408,6.83E+04
24.007,3375.027,-1.008,1.008,0.02,0,8.13E-09,0.145,8.79E-05,25.564,5.128,0.408,6.83E+04
24.057,3376.506,-1.007,1.008,0.02,0,-9.43E-09,0.147,8.73E-05,25.564,5.033,0.409,6.83E+04
24.107,3377.961,-1.007,1.007,0.02,0,0,0.15,8.76E-05,25.564,4.939,0.409,6.83E+04
24.157,3379.391,-1.006,1.006,0.02,0,0,0.152,8.80E-05,25.564,4.848,0.41,6.82E+04
24.207,3380.796,-1.006,1.006,0.02,0,0,0.155,8.88E-05,25.564,4.757,0.41,6.82E+04
24.257,3382.177,-1.005,1.005,0.02,0,0,0.157,8.71E-05,25.564,4.669,0.41,6.82E+04
24.307,3383.533,-1.004,1.005,0.02,0,0,0.16,8.31E-05,25.564,4.582,0.411,6.82E+04
24.357,3384.864,-1.004,1.004,0.02,0,-1.08E-08,0.163,8.05E-05,25.564,4.496,0.411,6.82E+04
24.407,3386.171,-1.003,1.003,0.02,0,0,0.166,7.80E-05,25.564,4.413,0.412,6.82E+04
24.457,3387.453,-1.003,1.003,0.02,0,6.36E-09,0.169,7.40E-05,25.564,4.331,0.412,6.82E+04
24.507,3388.71,-1.002,1.002,0.02,0,6.01E-09,0.171,7.03E-05,25.564,4.25,0.413,6.82E+04
24.557,3389.943,-1.001,1.002,0.02,0,7.46E-09,0.174,6.60E-05,25.564,4.172,0.413,6.82E+04
24.607,3391.152,-1.001,1.001,0.02,0,0,0.177,6.20E-05,25.564,4.094,0.414,6.81E+04
24.657,3392.336,-1,1,0.02,0,0,0.18,5.66E-05,25.564,4.019,0.414,6.81E+04
24.707,3393.495,-1,1,0.021,0,0,0.184,5.14E-05,25.564,3.945,0.415,6.81E+04
24.757,3394.63,-0.999,0.999,0.021,0,0,0.187,4.62E-05,25.564,3.873,0.415,6.81E+04
24.807,3395.74,-0.998,0.999,0.021,0,0,0.19,4.09E-05,25.564,3.803,0.416,6.81E+04
24.857,3396.826,-0.998,0.998,0.021,0,-6.71E-09,0.193,3.49E-05,25.564,3.734,0.416,6.81E+04
24.907,3397.888,-0.997,0.997,0.021,0,5.82E-09,0.196,3.08E-05,25.564,3.667,0.416,6.81E+04
24.957,3398.925,-0.996,0.997,0.021,0,0,0.2,2.51E-05,25.564,3.602,0.417,6.81E+04
25.007,3399.937,-0.996,0.996,0.021,0,0,0.203,2.08E-05,25.564,3.538,0.417,6.81E+04
25.057,3400.925,-0.995,0.995,0.021,0,0,0.207,1.67E-05,25.564,3.476,0.418,6.81E+04
25.107,3401.889,-0.995,0.995,0.021,0,0,0.21,1.11E-05,25.564,3.416,0.418,6.80E+04
25.157,3402.828,-0.994,0.994,0.021,0,5.21E-09,0.214,7.49E-06,25.564,3.357,0.419,6.80E+04
25.207,3403.743,-0.993,0.993,0.021,0,-9.29E-09,0.217,1.87E-06,25.564,3.3,0.419,6.80E+04
25.257,3404.634,-0.992,0.993,0.021,0,-5.88E-09,0.221,-7.42E-07,25.564,3.245,0.42,6.80E+04
25.307,3405.5,-0.992,0.992,0.021,0,-6.82E-09,0.225,-5.49E-06,25.564,3.191,0.42,6.80E+04
25.357,3406.342,-0.991,0.991,0.021,0,-5.42E-09,0.228,-8.89E-06,25.564,3.14,0.421,6.80E+04
25.407,3407.16,-0.99,0.991,0.021,0,0,0.232,-1.13E-05,25.564,3.09,0.421,6.80E+04
25.457,3407.954,-0.99,0.99,0.021,0,0,0.236,-1.39E-05,25.564,3.041,0.422,6.80E+04
25.507,3408.723,-0.989,0.989,0.021,0,-1.14E-08,0.24,-1.79E-05,25.564,2.995,0.422,6.80E+04
25.557,3409.468,-0.988,0.988,0.021,0,0,0.244,-2.01E-05,25.564,2.95,0.423,6.80E+04
25.607,3410.188,-0.987,0.988,0.021,0,0,0.248,-2.18E-05,25.564,2.906,0.423,6.80E+04
25.657,3410.885,-0.987,0.987,0.021,0,0,0.252,-2.40E-05,25.564,2.865,0.423,6.80E+04
25.707,3411.557,-0.986,0.986,0.021,0,0,0.256,-2.66E-05,25.564,2.825,0.424,6.80E+04
25.757,3412.205,-0.985,0.985,0.021,0,0,0.26,-2.78E-05,25.564,2.787,0.424,6.80E+04
25.807,3412.829,-0.984,0.985,0.021,0,0,0.264,-2.94E-05,25.564,2.75,0.425,6.80E+04
25.857,3413.429,-0.984,0.984,0.021,0,-7.06E-09,0.268,-3.17E-05,25.564,2.716,0.425,6.80E+04
25.907,3414.005,-0.983,0.983,0.021,0,-1.11E-08,0.272,-3.32E-05,25.564,2.682,0.425,6.79E+04
25.957,3414.556,-0.982,0.982,0.021,0,0,0.276,-3.31E-05,25.564,2.651,0.426,6.79E+04
26.007,3415.084,-0.981,0.981,0.021,0,0,0.28,-3.46E-05,25.564,2.621,0.426,6.79E+04
26.057,3415.587,-0.98,0.981,0.02,0,8.54E-09,0.285,-3.52E-05,25.564,2.593,0.427,6.79E+04
26.107,3416.067,-0.98,0.98,0.02,0,-8.29E-09,0.289,-3.69E-05,25.564,2.566,0.427,6.79E+04
26.157,3416.522,-0.979,0.979,0.02,0,-7.16E-09,0.293,-3.76E-05,25.564,2.541,0.427,6.79E+04
26.207,3416.954,-0.978,0.978,0.02,0,5.64E-09,0.298,-3.74E-05,25.564,2.518,0.428,6.79E+04
26.257,3417.361,-0.977,0.977,0.02,0,0,0.302,-3.77E-05,25.564,2.496,0.428,6.79E+04
26.307,3417.745,-0.976,0.976,0.02,0,0,0.306,-3.81E-05,25.564,2.476,0.428,6.79E+04
26.357,3418.104,-0.975,0.976,0.019,0,0,0.311,-3.80E-05,25.564,2.457,0.428,6.79E+04
26.407,3418.44,-0.974,0.975,0.019,0,0,0.315,-3.83E-05,25.564,2.44,0.429,6.79E+04
26.457,3418.752,-0.974,0.974,0.019,0,0,0.319,-3.84E-05,25.564,2.424,0.429,6.79E+04
26.507,3419.04,-0.973,0.973,0.019,0,0,0.324,-3.85E-05,25.564,2.41,0.429,6.79E+04
26.557,3419.304,-0.972,0.972,0.018,0,0,0.328,-3.88E-05,25.564,2.397,0.43,6.79E+04
26.607,3419.544,-0.971,0.971,0.018,0,0,0.333,-3.80E-05,25.564,2.386,0.43,6.79E+04
26.657,3419.76,-0.97,0.971,0.018,0,0,0.337,-3.84E-05,25.564,2.376,0.43,6.79E+04
26.707,3419.953,-0.97,0.97,0.017,0,0,0.342,-3.82E-05,25.564,2.367,0.43,6.79E+04
26.757,3420.122,-0.969,0.969,0.017,0,0,0.346,-3.82E-05,25.564,2.36,0.43,6.79E+04
26.807,3420.267,-0.968,0.968,0.017,0,-7.68E-09,0.35,-3.83E-05,25.564,2.354,0.43,6.79E+04
26.857,3420.388,-0.967,0.967,0.016,0,0,0.355,-3.82E-05,25.564,2.349,0.43,6.79E+04
26.907,3420.486,-0.967,0.967,0.016,0,5.47E-09,0.359,-3.71E-05,25.564,2.346,0.431,6.79E+04
26.957,3420.56,-0.966,0.966,0.015,0,-5.66E-09,0.363,-3.73E-05,25.564,2.343,0.431,6.79E+04
27.007,3420.61,-0.965,0.966,0.015,0,-9.09E-09,0.368,-3.74E-05,25.564,2.342,0.431,6.79E+04
27.057,3420.637,-0.965,0.965,0.014,0,5.96E-09,0.372,-3.62E-05,25.564,2.342,0.431,6.79E+04
27.107,3420.64,-0.964,0.964,0.013,0,9.27E-09,0.376,-3.56E-05,25.564,2.343,0.431,6.79E+04
27.157,3420.619,-0.964,0.964,0.013,0,5.86E-09,0.38,-3.54E-05,25.564,2.345,0.431,6.79E+04
27.161,3420.616,-0.974,1.307,0.872,0,0,0,0,25.564,218.676,0,6.79E+04
27.308,3420.411,-0.973,1.305,0.87,0,0,0,0,25.564,218.094,0,6.79E+04
27.463,3419.979,-0.926,1.214,0.785,0,0,0,0,25.564,197.509,0,6.79E+04
27.649,3419.178,-0.883,1.134,0.711,0,0,0,0,25.564,180.641,0,6.79E+04
27.873,3417.824,-0.838,1.054,0.64,0,0,0,0,25.564,165.429,0,6.79E+04
28.148,3415.618,-0.788,0.975,0.573,0,0,0,0,25.564,153.014,0,6.79E+04
28.485,3412.148,-0.732,0.893,0.512,0,0,0,0,25.564,144.695,0,6.79E+04
28.883,3407.065,-0.664,0.807,0.459,0,0,0,0,25.564,142.279,0,6.80E+04
