AccelX,AccelY,AccelZ,AirbrakesDeploy,Altitude,EndByte,GyroX,GyroY,GyroZ,State,Temperature,Timestamp,Velocity,Voltage
0.15,-0.49,-0.83,0,4.5995846,0,-4.3,-4.3,2.4,8,21,1339600,258,0
0.14,-0.48,-0.83,0,3.7662678,0,-3.5,-3.5,2.4,8,21,1339700,258,0
0.15,-0.49,-0.83,0,4.5995846,0,-4.1,-4.1,2.4,8,21,1339800,258,0
0.15,-0.48,-0.83,0,4.5995846,0,-3.7,-3.7,2.4,8,21,1339900,258,0
0.14,-0.49,-0.83,0,5.8496857,0,-4,-4,2.2,8,21,1340000,258,0
0.15,-0.48,-0.83,0,4.5995846,0,-3.7,-3.7,2.2,8,21,1340100,258,0
0.15,-0.49,-0.83,0,3.7662678,0,-3.8,-3.8,2.3,8,21,1340200,258,0
0.15,-0.48,-0.83,0,4.5995846,0,-3.9,-3.9,2.4,8,21,1340300,258,0
0.14,-0.49,-0.83,0,5.5160084,0,-3.8,-3.8,2.3,8,21,1340400,258,0
0.15,-0.48,-0.83,0,4.5995846,0,-4,-4,2.4,8,21,1340500,258,0
0.15,-0.48,-0.83,0,4.5995846,0,-3.8,-3.8,2.4,8,21,1340600,258,0
0.15,-0.48,-0.83,0,5.016268,0,-4,-4,2.4,8,21,1340700,258,0
0.14,-0.49,-0.83,0,4.5995846,0,-3.8,-3.8,2.4,8,21,1340800,258,0
0.15,-0.49,-0.83,0,4.5995846,0,-4,-4,2.4,8,21,1340900,259,0
0.15,-0.48,-0.83,0,5.5160084,0,-3.8,-3.8,2.2,8,21,1341000,259,0
0.15,-0.48,-0.83,0,4.5995846,0,-4,-4,2.4,8,21,1341100,259,0
0.15,-0.49,-0.83,0,4.5995846,0,-3.8,-3.8,2.2,8,21,1341200,259,0
0.15,-0.49,-0.83,0,5.182846,0,-4,-4,2.3,8,21,1341300,259,0
0.15,-0.49,-0.83,0,4.5995846,0,-3.8,-3.8,2.4,8,21,1341400,259,0
0.15,-0.49,-0.83,0,4.266451,0,-3.9,-3.9,2.4,8,21,1341500,259,0
0.15,-0.49,-0.83,0,4.266451,0,-4,-4,2.4,8,21,1341600,259,0
0.15,-0.48,-0.83,0,4.5995846,0,-4,-4,2.3,8,21,1341700,259,0
0.15,-0.49,-0.83,0,4.5995846,0,-4,-4,2.4,8,21,1341800,259,0
0.15,-0.49,-0.84,0,5.5160084,0,-3.8,-3.8,2.4,8,21,1341900,259,0
0.15,-0.48,-0.83,0,4.5995846,0,-3.9,-3.9,2.3,8,21,1342000,259,0
0.15,-0.49,-0.84,0,4.5995846,0,-3.8,-3.8,2.2,8,21,1342100,259,0
0.15,-0.48,-0.83,0,5.5160084,0,-4,-4,2.3,8,21,1342200,259,0
0.15,-0.48,-0.84,0,3.7662678,0,-3.8,-3.8,2.3,8,21,1342300,259,0
0.14,-0.49,-0.83,0,4.5995846,0,-4,-4,2.4,8,21,1342400,259,0
0.15,-0.48,-0.83,0,4.5995846,0,-3.8,-3.8,2.4,8,21,1342500,259,0
0.14,-0.49,-0.83,0,4.5995846,0,-4,-4,2.4,8,21,1342600,259,0
0.15,-0.48,-0.83,0,4.5995846,0,-3.9,-3.9,2.4,8,21,1342700,259,0
0.14,-0.49,-0.83,0,4.266451,0,-3.8,-3.8,2.4,8,21,1342800,259,0
0.15,-0.48,-0.83,0,5.5160084,0,-4,-4,2.4,8,21,1342900,259,0
0.15,-0.49,-0.83,0,4.266451,0,-3.7,-3.7,2.2,8,21,1343000,259,0
0.15,-0.49,-0.83,0,5.182846,0,-4.1,-4.1,2.3,8,21,1343100,259,0
0.15,-0.48,-0.83,0,4.266451,0,-3.7,-3.7,2.3,8,21,1343200,259,0
0.14,-0.49,-0.83,0,4.266451,0,-4.1,-4.1,2.3,8,21,1343300,259,0
0.15,-0.48,-0.83,0,4.266451,0,-3.7,-3.7,2.2,8,21,1343400,259,0
0.14,-0.49,-0.83,0,4.266451,0,-4.2,-4.2,2.5,8,21,1343500,260,0
0.16,-0.48,-0.83,0,5.182846,0,-3.5,-3.5,2.4,8,21,1343600,260,0
0.13,-0.49,-0.83,0,4.5995846,0,-4.1,-4.1,2.2,8,21,1343700,260,0
0.16,-0.48,-0.83,0,4.266451,0,-3.7,-3.7,2.4,8,21,1343800,260,0
0.13,-0.49,-0.83,0,5.182846,0,-4.1,-4.1,2.2,8,21,1343900,260,0
0.16,-0.48,-0.83,0,4.266451,0,-3.7,-3.7,2.4,8,21,1344000,260,0
0.15,-0.51,-0.85,0,4.266451,0,-4.1,-4.1,2.3,8,21,1344100,260,0
0.15,-0.47,-0.83,0,4.266451,0,-3.9,-3.9,2.3,8,21,1344200,260,0
0.14,-0.5,-0.83,0,5.182846,0,-3.9,-3.9,2.3,8,21,1344300,260,0
0.15,-0.45,-0.83,0,4.266451,0,-3.8,-3.8,2.2,8,21,1344400,260,0
0.14,-0.5,-0.84,0,4.266451,0,-4.1,-4.1,2.5,8,21,1344500,260,0
0.16,-0.47,-0.83,0,4.266451,0,-3.7,-3.7,2.1,8,21,1344600,260,0
0.16,-0.51,-0.83,0,5.182846,0,-4.3,-4.3,2.6,8,21,1344700,260,0
0.15,-0.46,-0.84,0,4.266451,0,-3.6,-3.6,2.5,8,21,1344800,260,0
0.15,-0.51,-0.83,0,5.182846,0,-3.9,-3.9,2.1,8,21,1344900,260,0
0.15,-0.46,-0.83,0,4.266451,0,-4.3,-4.3,2.5,8,21,1345000,260,0
0.14,-0.5,-0.83,0,5.182846,0,-3.5,-3.5,2.3,8,21,1345100,260,0
0.15,-0.47,-0.83,0,5.182846,0,-4.1,-4.1,2.3,8,21,1345200,260,0
0.15,-0.49,-0.84,0,4.266451,0,-3.6,-3.6,2.2,8,21,1345300,260,0
0.16,-0.48,-0.83,0,4.8496933,0,-4.1,-4.1,2.4,8,21,1345400,260,0
0.14,-0.49,-0.84,0,4.266451,0,-3.8,-3.8,2.4,8,21,1345500,260,0
0.16,-0.48,-0.83,0,4.266451,0,-4,-4,2.2,8,21,1345600,260,0
0.14,-0.48,-0.83,0,4.266451,0,-3.8,-3.8,2.3,8,21,1345700,260,0
0.16,-0.49,-0.83,0,5.182846,0,-4.1,-4.1,2.4,8,21,1345800,260,0
0.14,-0.48,-0.83,0,3.932825,0,-3.7,-3.7,2.2,8,21,1345900,260,0
0.16,-0.49,-0.83,0,4.266451,0,-3.8,-3.8,2.2,8,21,1346000,260,0
0.15,-0.48,-0.83,0,5.182846,0,-4,-4,2.2,8,21,1346100,260,0
0.15,-0.49,-0.83,0,5.182846,0,-4.1,-4.1,2.4,8,21,1346200,261,0
0.14,-0.47,-0.83,0,4.266451,0,-4.3,-4.3,2.6,8,21,1346300,261,0
0.16,-0.49,-0.83,0,5.182846,0,-3.5,-3.5,2.4,8,21,1346400,261,0
0.14,-0.49,-0.83,0,4.266451,0,-4.3,-4.3,2.4,8,21,1346500,261,0
0.15,-0.47,-0.84,0,5.182846,0,-5.1,-5.1,2.6,8,21,1346600,261,0
0.19,-0.42,-0.8,0,3.932825,0,-2.5,-2.5,-0.4,8,21,1346700,261,0
0.18,-0.46,-0.76,0,4.8496933,0,-3.7,-3.7,3.6,8,21,1346800,261,0
0.41,-0.36,-0.9,0,5.182846,0,-5.2,-5.2,4.5,8,21,1346900,261,0
0.24,-0.47,-0.82,0,5.182846,0,-0.1,-0.1,3,8,21,1347000,261,0
0.14,-0.54,-0.81,0,4.8496933,0,-5.7,-5.7,2.7,8,21,1347100,261,0
0.14,-0.38,-0.83,0,6.099824,0,-4.3,-4.3,1.9,8,21,1347200,261,0
0.16,-0.56,-0.83,0,4.8496933,0,-1.3,-1.3,2.5,8,21,1347300,261,0
0.15,-0.52,-0.84,0,4.8496933,0,-7.9,-7.9,2.6,8,21,1347400,261,0
0.15,-0.48,-0.84,0,4.8496933,0,-0.9,-0.9,2.7,8,21,1347500,261,0
0.16,-0.51,-0.83,0,3.932825,0,-5.6,-5.6,2.2,8,21,1347600,261,0
0.11,-0.5,-0.88,0,4.8496933,0,-12.2,-12.2,0,8,21,1347700,261,0
-1.31,-0.22,-1.05,0,4.8496933,0,-0.2,-0.2,7,8,21,1347800,261,0
0.16,-0.74,-0.84,0,3.932825,0,1.2,1.2,3,8,21,1347900,261,0
0.18,-0.48,-0.84,0,3.932825,0,-10,-10,2.2,8,21,1348000,261,0
0.07,-0.44,-0.83,0,3.932825,0,4.2,4.2,3.8,8,21,1348100,261,0
0.51,-1.32,-0.82,0,3.932825,0,-18.8,-18.8,-1,8,21,1348200,261,0
0.11,-0.29,-0.83,0,4.8496933,0,-3.5,-3.5,0.9,8,21,1348300,261,0
0.06,-0.31,-0.85,0,4.8496933,0,1.6,1.6,2.6,8,21,1348400,261,0
0.19,-0.58,-0.82,0,4.8496933,0,0.8,0.8,3.1,8,21,1348500,261,0
0.17,-0.45,-0.83,0,4.8496933,0,-8.6,-8.6,2,8,21,1348600,261,0
0.09,-0.45,-0.84,0,3.932825,0,-2.1,-2.1,2.4,8,21,1348700,261,0
0.2,-0.51,-0.83,0,4.8496933,0,-3.7,-3.7,2.5,8,21,1348800,262,0
0.11,-0.45,-0.84,0,4.8496933,0,-4.5,-4.5,2.3,8,21,1348900,262,0
0.18,-0.49,-0.83,0,4.8496933,0,-2.9,-2.9,2.4,8,21,1349000,262,0
0.13,-0.49,-0.84,0,4.8496933,0,-4.6,-4.6,2.2,8,21,1349100,262,0
0.15,-0.46,-0.83,0,4.8496933,0,-3.4,-3.4,2.4,8,21,1349200,262,0
0.16,-0.49,-0.83,0,4.8496933,0,-3.7,-3.7,2.4,8,21,1349300,262,0
0.14,-0.46,-0.84,0,4.8496933,0,-4.6,-4.6,2.3,8,21,1349400,262,0
0.16,-0.49,-0.83,0,4.516552,0,-3.2,-3.2,2.4,8,21,1349500,262,0
0.14,-0.47,-0.83,0,4.516552,0,-4.6,-4.6,2.3,8,21,1349600,262,0
0.17,-0.48,-0.83,0,5.766139,0,-3.4,-3.4,2.4,8,21,1349700,262,0
0.14,-0.48,-0.83,0,4.8496933,0,-4.3,-4.3,2.4,8,21,1349800,262,0
0.16,-0.48,-0.83,0,4.8496933,0,-3.7,-3.7,2.4,8,21,1349900,262,0
0.13,-0.48,-0.83,0,4.8496933,0,-4.1,-4.1,2.4,8,21,1350000,262,0
0.15,-0.47,-0.83,0,4.8496933,0,-3.9,-3.9,2.5,8,21,1350100,262,0
0.13,-0.48,-0.83,0,4.8496933,0,-3.7,-3.7,2.2,8,21,1350200,262,0
0.15,-0.47,-0.83,0,5.766139,0,-4,-4,2.4,8,21,1350300,262,0
0.15,-0.48,-0.83,0,4.516552,0,-3.8,-3.8,2.4,8,21,1350400,262,0
0.16,-0.47,-0.83,0,4.8496933,0,-4,-4,2.4,8,21,1350500,262,0
0.15,-0.48,-0.84,0,3.5997124,0,-3.7,-3.7,2.4,8,21,1350600,262,0
0.15,-0.48,-0.83,0,4.8496933,0,-4,-4,2.4,8,21,1350700,262,0
0.16,-0.47,-0.83,0,4.516552,0,-4.1,-4.1,2.4,8,21,1350800,262,0
0.13,-0.49,-0.83,0,4.8496933,0,-3.9,-3.9,2.4,8,21,1350900,262,0
0.16,-0.47,-0.83,0,4.516552,0,-4,-4,2.2,8,21,1351000,262,0
0.14,-0.48,-0.83,0,3.5997124,0,-3.8,-3.8,2.4,8,21,1351100,262,0
0.17,-0.48,-0.83,0,3.932825,0,-4.3,-4.3,2.5,8,21,1351200,262,0
0.14,-0.48,-0.83,0,5.432968,0,-3.5,-3.5,2.4,8,21,1351300,262,0
0.16,-0.49,-0.83,0,3.932825,0,-4.4,-4.4,2.4,8,21,1351400,263,0
0.14,-0.47,-0.83,0,4.516552,0,-3.5,-3.5,2.2,8,21,1351500,263,0
0.15,-0.48,-0.83,0,4.516552,0,-4.2,-4.2,2.5,8,21,1351600,263,0
0.15,-0.48,-0.83,0,3.5997124,0,-3.8,-3.8,2.4,8,21,1351700,263,0
0.14,-0.48,-0.83,0,4.516552,0,-4,-4,2.4,8,21,1351800,263,0
0.15,-0.48,-0.83,0,4.516552,0,-3.7,-3.7,2.4,8,21,1351900,263,0
0.15,-0.48,-0.83,0,4.516552,0,-4,-4,2.4,8,21,1352000,263,0
0.15,-0.48,-0.83,0,4.516552,0,-3.9,-3.9,2.4,8,21,1352100,263,0
0.15,-0.48,-0.83,0,4.516552,0,-3.7,-3.7,2.5,8,21,1352200,263,0
0.15,-0.49,-0.83,0,5.432968,0,-4.2,-4.2,2.2,8,21,1352300,263,0
0.15,-0.47,-0.83,0,3.5997124,0,-3.7,-3.7,2.2,8,21,1352400,263,0
0.15,-0.48,-0.83,0,3.5997124,0,-4.1,-4.1,2.2,8,21,1352500,263,0
0.15,-0.47,-0.83,0,4.516552,0,-3.7,-3.7,2.4,8,21,1352600,263,0
0.15,-0.48,-0.84,0,4.516552,0,-4,-4,2.4,8,21,1352700,263,0
0.14,-0.48,-0.84,0,4.516552,0,-3.8,-3.8,2.4,8,21,1352800,263,0
0.15,-0.48,-0.83,0,4.516552,0,-3.9,-3.9,2.5,8,21,1352900,263,0
0.15,-0.47,-0.83,0,4.516552,0,-3.7,-3.7,2.4,8,21,1353000,263,0
0.15,-0.48,-0.83,0,4.516552,0,-3.8,-3.8,2.4,8,21,1353100,263,0
0.15,-0.47,-0.83,0,4.516552,0,-4.1,-4.1,2.4,8,21,1353200,263,0
0.15,-0.48,-0.83,0,4.516552,0,-3.5,-3.5,2.4,8,21,1353300,263,0
0.16,-0.48,-0.83,0,4.516552,0,-4.1,-4.1,2.3,8,21,1353400,263,0
0.15,-0.47,-0.83,0,4.516552,0,-3.7,-3.7,2.5,8,21,1353500,263,0
0.16,-0.48,-0.83,0,4.516552,0,-3.9,-3.9,2.2,8,21,1353600,263,0
0.14,-0.47,-0.83,0,4.1829176,0,-3.9,-3.9,2.2,8,21,1353700,263,0
0.15,-0.48,-0.83,0,5.432968,0,-3.9,-3.9,2.4,8,21,1353800,263,0
0.15,-0.48,-0.83,0,4.516552,0,-4,-4,2.2,8,21,1353900,264,0
0.16,-0.47,-0.83,0,4.1829176,0,-3.8,-3.8,2.4,8,21,1354000,264,0
0.15,-0.48,-0.83,0,4.516552,0,-3.8,-3.8,2.3,8,21,1354100,264,0
0.15,-0.47,-0.83,0,4.516552,0,-4,-4,2.3,8,21,1354200,264,0
0.15,-0.49,-0.83,0,4.516552,0,-3.7,-3.7,2.2,8,21,1354300,264,0
0.14,-0.47,-0.83,0,3.266611,0,-4,-4,2.3,8,21,1354400,264,0
0.16,-0.49,-0.83,0,4.516552,0,-3.8,-3.8,2.2,8,21,1354500,264,0
0.14,-0.47,-0.83,0,3.266611,0,-4.3,-4.3,2.4,8,21,1354600,264,0
0.15,-0.48,-0.84,0,4.1829176,0,-3.4,-3.4,2.2,8,21,1354700,264,0
0.15,-0.48,-0.83,0,5.432968,0,-4.4,-4.4,2.3,8,21,1354800,264,0
0.16,-0.47,-0.83,0,4.1829176,0,-3.5,-3.5,2.1,8,21,1354900,264,0
0.15,-0.48,-0.83,0,5.0998077,0,-4.1,-4.1,2.3,8,21,1355000,264,0
0.15,-0.47,-0.83,0,5.0998077,0,-3.7,-3.7,2.1,8,21,1355100,264,0
