W,I,J,K,LAT,LON,ALT_MSL_GPS,ALT_BARO,BARO,ACCELX,ACCELY,ACCELZ,GYROX,GYROY,GYROZ,MAGX,MAGY,MAGZ,Time
0.04,-0.00,-1.00,-0.04,0.0000,0.0000,0.00,89.06,1002.60,-0.09,-0.01,0.94,59.24,9.64,-2.02,135735.00,134913.00,142298.00,1615075836
0.04,-0.00,-1.00,-0.02,0.0000,0.0000,0.00,89.34,1002.56,-0.08,-0.04,0.93,85.18,12.82,2.64,135755.00,134764.00,142379.00,1615075836
0.04,-0.00,-1.00,-0.00,0.0000,0.0000,0.00,89.34,1002.56,-0.07,-0.04,0.93,106.95,6.07,3.07,135771.00,134595.00,142431.00,1615075837
0.04,-0.00,-1.00,0.03,0.0000,0.0000,0.00,89.62,1002.53,-0.11,0.07,0.97,134.06,0.21,5.99,135792.00,134337.00,142485.00,1615075837
0.04,-0.00,-1.00,0.05,0.0000,0.0000,0.00,89.62,1002.53,-0.04,0.03,0.94,148.09,2.15,15.99,135806.00,134093.00,142526.00,1615075837
0.03,-0.00,-1.00,0.07,0.0000,0.0000,0.00,89.27,1002.57,-0.02,0.04,0.94,127.52,-1.64,10.24,135811.00,133833.00,142499.00,1615075837
0.04,-0.01,-0.99,0.11,0.0000,0.0000,0.00,89.27,1002.57,-0.13,0.36,0.97,133.79,6.98,23.26,135821.00,133507.00,142460.00,1615075837
0.04,-0.01,-0.99,0.16,0.0000,0.0000,0.00,89.23,1002.58,-0.07,0.40,0.92,162.51,7.69,31.66,135846.00,133105.00,142339.00,1615075837
0.04,-0.02,-0.98,0.20,0.0000,0.0000,0.00,89.23,1002.58,-0.10,0.41,0.87,175.53,6.86,33.99,135857.00,132722.00,142207.00,1615075837
0.05,-0.02,-0.97,0.24,0.0000,0.0000,0.00,89.23,1002.58,-0.08,0.53,0.84,170.17,12.16,26.37,135859.00,132336.00,141999.00,1615075837
0.05,-0.03,-0.96,0.28,0.0000,0.0000,0.00,89.07,1002.60,-0.04,0.60,0.76,147.77,6.80,30.75,135862.00,131989.00,141806.00,1615075837
0.05,-0.04,-0.94,0.32,0.0000,0.0000,0.00,89.07,1002.60,-0.07,0.68,0.69,144.50,5.45,22.25,135845.00,131680.00,141602.00,1615075837
0.05,-0.04,-0.93,0.36,0.0000,0.0000,0.00,89.05,1002.60,-0.03,0.73,0.61,127.44,12.49,22.00,135841.00,131387.00,141385.00,1615075837
0.05,-0.04,-0.91,0.40,0.0000,0.0000,0.00,89.05,1002.60,-0.04,0.87,0.55,113.27,4.75,15.79,135844.00,131128.00,141176.00,1615075837
0.05,-0.05,-0.90,0.44,0.0000,0.0000,0.00,89.35,1002.56,-0.05,0.88,0.54,115.17,2.56,17.58,135834.00,130883.00,140925.00,1615075837
0.05,-0.05,-0.88,0.47,0.0000,0.0000,0.00,89.35,1002.56,-0.06,0.90,0.47,117.03,-1.66,21.38,135826.00,130671.00,140695.00,1615075837
0.05,-0.05,-0.86,0.50,0.0000,0.0000,0.00,88.91,1002.61,-0.03,0.94,0.37,106.43,-4.18,19.71,135818.00,130473.00,140404.00,1615075837
0.05,-0.05,-0.85,0.53,0.0000,0.0000,0.00,88.91,1002.61,0.01,0.92,0.34,95.67,-3.99,11.42,135804.00,130292.00,140139.00,1615075837
0.05,-0.05,-0.83,0.55,0.0000,0.0000,0.00,89.00,1002.60,-0.04,1.03,0.29,90.16,-10.38,-1.16,135785.00,130109.00,139949.00,1615075837
0.05,-0.04,-0.81,0.58,0.0000,0.0000,0.00,89.00,1002.60,-0.03,0.95,0.22,72.21,-6.75,-0.07,135773.00,130001.00,139770.00,1615075837
0.05,-0.04,-0.80,0.60,0.0000,0.0000,0.00,89.00,1002.60,-0.03,0.98,0.19,65.12,-1.42,1.33,135767.00,129881.00,139634.00,1615075837
0.05,-0.05,-0.78,0.62,0.0000,0.0000,0.00,89.32,1002.57,0.01,0.97,0.11,61.46,0.35,-6.71,135781.00,129812.00,139495.00,1615075837
0.05,-0.05,-0.77,0.64,0.0000,0.0000,0.00,89.32,1002.57,-0.01,1.04,0.09,71.24,-3.19,9.24,135763.00,129703.00,139341.00,1615075837
0.05,-0.05,-0.75,0.66,0.0000,0.0000,0.00,88.90,1002.62,0.01,1.02,0.04,75.42,-4.86,17.35,135730.00,129611.00,139152.00,1615075837
0.04,-0.05,-0.73,0.67,0.0000,0.0000,0.00,88.90,1002.62,0.03,1.02,0.00,74.88,-7.48,14.55,135712.00,129521.00,138987.00,1615075837
0.04,-0.05,-0.72,0.69,0.0000,0.0000,0.00,88.76,1002.63,0.04,1.08,-0.06,78.76,-6.96,6.21,135689.00,129430.00,138773.00,1615075837
0.04,-0.05,-0.70,0.71,0.0000,0.0000,0.00,88.76,1002.63,0.03,0.97,-0.09,85.80,-12.49,17.89,135649.00,129344.00,138584.00,1615075837
0.04,-0.06,-0.68,0.73,0.0000,0.0000,0.00,88.76,1002.63,0.06,0.93,-0.18,70.79,-8.97,8.63,135633.00,129292.00,138427.00,1615075837
0.03,-0.05,-0.66,0.75,0.0000,0.0000,0.00,89.03,1002.60,0.03,0.93,-0.20,64.87,-5.76,9.41,135625.00,129242.00,138289.00,1615075837
0.03,-0.05,-0.65,0.76,0.0000,0.0000,0.00,89.03,1002.60,0.01,0.95,-0.23,42.54,-7.74,7.91,135611.00,129217.00,138203.00,1615075837
0.03,-0.05,-0.64,0.77,0.0000,0.0000,0.00,89.25,1002.57,0.05,0.92,-0.24,20.64,0.23,-2.05,135614.00,129193.00,138142.00,1615075838
0.03,-0.05,-0.63,0.77,0.0000,0.0000,0.00,89.25,1002.57,0.01,0.96,-0.23,8.15,-2.43,2.21,135615.00,129177.00,138120.00,1615075838
0.03,-0.05,-0.63,0.77,0.0000,0.0000,0.00,89.08,1002.59,0.06,1.00,-0.24,7.63,1.01,0.44,135611.00,129171.00,138101.00,1615075838
0.03,-0.06,-0.63,0.78,0.0000,0.0000,0.00,89.08,1002.59,0.09,0.99,-0.26,3.67,-1.84,-1.03,135613.00,129167.00,138077.00,1615075838
0.03,-0.05,-0.62,0.78,0.0000,0.0000,0.00,89.00,1002.60,0.04,1.01,-0.26,1.89,-4.01,-0.57,135603.00,129165.00,138077.00,1615075838
0.03,-0.06,-0.62,0.78,0.0000,0.0000,0.00,89.00,1002.60,0.06,0.96,-0.27,-1.06,0.02,-0.51,135612.00,129169.00,138079.00,1615075838
0.03,-0.05,-0.62,0.78,0.0000,0.0000,0.00,89.00,1002.60,0.04,0.99,-0.26,3.98,-4.65,1.65,135608.00,129180.00,138088.00,1615075838
0.03,-0.05,-0.62,0.79,0.0000,0.0000,0.00,89.17,1002.58,0.03,0.91,-0.27,-5.71,1.02,-0.99,135605.00,129185.00,138072.00,1615075838
0.03,-0.05,-0.61,0.79,0.0000,0.0000,0.00,89.17,1002.58,0.06,0.95,-0.27,-11.63,1.51,-2.72,135600.00,129195.00,138096.00,1615075838
0.03,-0.05,-0.61,0.79,0.0000,0.0000,0.00,89.43,1002.55,0.06,0.97,-0.26,-2.73,-4.54,-4.23,135608.00,129189.00,138099.00,1615075838
0.03,-0.05,-0.61,0.79,0.0000,0.0000,0.00,89.43,1002.55,0.04,0.92,-0.25,-3.53,-4.43,-1.11,135617.00,129205.00,138128.00,1615075838
0.03,-0.05,-0.61,0.79,0.0000,0.0000,0.00,89.17,1002.58,0.05,0.92,-0.27,-11.80,3.09,-2.28,135620.00,129214.00,138148.00,1615075838
0.03,-0.05,-0.61,0.79,0.0000,0.0000,0.00,89.17,1002.58,0.06,1.01,-0.24,-9.59,-0.89,0.61,135617.00,129213.00,138162.00,1615075838
0.03,-0.05,-0.62,0.79,0.0000,0.0000,0.00,89.50,1002.54,0.03,0.91,-0.23,-8.31,-2.85,-0.65,135617.00,129218.00,138185.00,1615075838
0.03,-0.05,-0.62,0.78,0.0000,0.0000,0.00,89.50,1002.54,0.04,0.93,-0.24,-41.67,4.20,-1.41,135624.00,129240.00,138274.00,1615075838
0.03,-0.05,-0.63,0.78,0.0000,0.0000,0.00,89.30,1002.57,0.04,0.99,-0.21,-42.27,6.07,-1.11,135625.00,129281.00,138392.00,1615075838
0.03,-0.05,-0.64,0.77,0.0000,0.0000,0.00,89.30,1002.57,0.03,0.91,-0.17,-64.63,-1.16,-1.47,135633.00,129319.00,138539.00,1615075838
0.03,-0.05,-0.65,0.75,0.0000,0.0000,0.00,89.30,1002.57,0.04,0.92,-0.13,-91.00,4.39,1.84,135638.00,129403.00,138767.00,1615075838
0.03,-0.06,-0.68,0.73,0.0000,0.0000,0.00,89.30,1002.57,0.03,1.00,-0.03,-111.44,4.93,3.76,135643.00,129498.00,139032.00,1615075838
0.03,-0.06,-0.70,0.72,0.0000,0.0000,0.00,89.30,1002.57,0.05,1.06,0.01,-109.85,4.39,6.73,135643.00,129636.00,139299.00,1615075838
0.02,-0.06,-0.71,0.70,0.0000,0.0000,0.00,89.33,1002.56,0.06,1.05,0.08,-97.46,-2.25,4.48,135645.00,129758.00,139521.00,1615075838
0.02,-0.06,-0.73,0.68,0.0000,0.0000,0.00,89.33,1002.56,0.06,1.03,0.14,-100.83,-4.64,0.16,135646.00,129902.00,139764.00,1615075838
0.02,-0.06,-0.75,0.65,0.0000,0.0000,0.00,89.38,1002.56,0.01,0.98,0.23,-102.36,-6.10,2.32,135655.00,130080.00,140020.00,1615075838
0.02,-0.06,-0.77,0.63,0.0000,0.0000,0.00,89.38,1002.56,0.05,0.92,0.25,-106.76,0.85,-1.09,135650.00,130274.00,140292.00,1615075838
0.02,-0.06,-0.79,0.61,0.0000,0.0000,0.00,89.38,1002.56,0.05,0.94,0.34,-120.06,0.42,-1.62,135663.00,130493.00,140542.00,1615075838
0.01,-0.06,-0.81,0.58,0.0000,0.0000,0.00,89.45,1002.55,0.04,0.92,0.42,-116.10,-5.70,-1.49,135672.00,130727.00,140799.00,1615075838
0.01,-0.06,-0.83,0.55,0.0000,0.0000,0.00,89.45,1002.55,0.03,0.87,0.46,-121.05,-4.40,-3.65,135673.00,131005.00,141099.00,1615075838
0.01,-0.06,-0.85,0.52,0.0000,0.0000,0.00,88.59,1002.65,0.05,0.88,0.55,-125.01,-3.52,-7.09,135677.00,131279.00,141317.00,1615075838
0.01,-0.06,-0.87,0.49,0.0000,0.0000,0.00,88.59,1002.65,0.04,0.84,0.62,-113.94,-1.98,-6.48,135672.00,131547.00,141547.00,1615075839
0.01,-0.06,-0.89,0.46,0.0000,0.0000,0.00,89.11,1002.59,0.04,0.77,0.67,-115.19,-2.08,-12.32,135689.00,131814.00,141733.00,1615075839
0.01,-0.05,-0.90,0.43,0.0000,0.0000,0.00,89.11,1002.59,0.01,0.78,0.70,-112.24,-0.57,-17.21,135690.00,132075.00,141901.00,1615075839
0.01,-0.05,-0.91,0.40,0.0000,0.0000,0.00,89.08,1002.59,0.05,0.69,0.72,-114.36,-8.16,-25.66,135699.00,132359.00,142061.00,1615075839
0.01,-0.05,-0.93,0.37,0.0000,0.0000,0.00,89.08,1002.59,-0.00,0.59,0.80,-87.16,4.59,-11.10,135698.00,132566.00,142188.00,1615075839
0.01,-0.04,-0.94,0.34,0.0000,0.0000,0.00,89.08,1002.59,0.02,0.53,0.80,-101.27,6.99,-18.81,135711.00,132811.00,142264.00,1615075839
0.01,-0.04,-0.95,0.32,0.0000,0.0000,0.00,89.48,1002.55,-0.00,0.57,0.85,-101.83,-5.65,-24.61,135699.00,133079.00,142351.00,1615075839
0.01,-0.04,-0.96,0.29,0.0000,0.0000,0.00,89.48,1002.55,-0.00,0.44,0.87,-91.99,1.95,-17.26,135685.00,133316.00,142420.00,1615075839
0.01,-0.03,-0.97,0.26,0.0000,0.0000,0.00,89.31,1002.57,-0.01,0.40,0.89,-90.51,-1.24,-12.53,135671.00,133533.00,142480.00,1615075839
0.01,-0.03,-0.97,0.23,0.0000,0.0000,0.00,89.31,1002.57,-0.01,0.39,0.92,-92.75,-2.93,-18.96,135640.00,133766.00,142534.00,1615075839
0.01,-0.03,-0.98,0.20,0.0000,0.0000,0.00,89.15,1002.59,-0.04,0.32,0.95,-105.17,-5.81,-15.17,135605.00,133992.00,142566.00,1615075839
0.01,-0.03,-0.98,0.18,0.0000,0.0000,0.00,89.15,1002.59,0.01,0.35,0.98,-90.52,-12.05,-7.72,135600.00,134183.00,142548.00,1615075839
0.01,-0.02,-0.99,0.15,0.0000,0.0000,0.00,89.15,1002.59,-0.03,0.19,0.98,-76.62,-6.66,-9.45,135580.00,134344.00,142566.00,1615075839
0.01,-0.02,-0.99,0.12,0.0000,0.0000,0.00,89.23,1002.58,0.00,0.10,0.99,-88.77,-4.15,-2.61,135563.00,134529.00,142535.00,1615075839
0.01,-0.02,-1.00,0.09,0.0000,0.0000,0.00,89.23,1002.58,-0.04,0.15,1.05,-89.39,-3.92,-4.09,135548.00,134680.00,142474.00,1615075839
0.00,-0.02,-1.00,0.06,0.0000,0.0000,0.00,89.35,1002.56,0.01,0.01,1.00,-90.77,-2.72,-8.14,135532.00,134847.00,142441.00,1615075839
0.00,-0.02,-1.00,0.03,0.0000,0.0000,0.00,89.35,1002.56,0.00,-0.00,1.01,-99.10,-7.07,-16.60,135510.00,135020.00,142377.00,1615075839
0.00,-0.02,-1.00,-0.00,0.0000,0.0000,0.00,89.13,1002.59,-0.01,-0.12,1.04,-117.15,-5.72,-7.05,135475.00,135201.00,142279.00,1615075839
-0.00,-0.01,-1.00,-0.04,0.0000,0.0000,0.00,89.13,1002.59,-0.00,-0.23,1.01,-117.93,-7.95,-6.45,135443.00,135365.00,142143.00,1615075839
-0.00,-0.01,-1.00,-0.08,0.0000,0.0000,0.00,89.26,1002.57,-0.02,-0.22,1.06,-137.89,-3.19,-17.95,135420.00,135495.00,142000.00,1615075839
-0.00,-0.01,-0.99,-0.11,0.0000,0.0000,0.00,89.26,1002.57,0.00,-0.28,1.04,-140.81,-2.66,-15.44,135391.00,135618.00,141822.00,1615075839
-0.00,-0.01,-0.99,-0.16,0.0000,0.0000,0.00,89.26,1002.57,0.00,-0.48,0.97,-154.72,-0.47,-15.96,135364.00,135729.00,141557.00,1615075839
-0.00,-0.00,-0.98,-0.20,0.0000,0.0000,0.00,89.41,1002.56,-0.01,-0.42,0.98,-169.89,1.83,-30.37,135330.00,135809.00,141332.00,1615075839
-0.00,0.00,-0.97,-0.25,0.0000,0.0000,0.00,89.41,1002.56,0.01,-0.66,0.86,-161.45,6.36,-19.79,135307.00,135860.00,141001.00,1615075839
-0.00,0.02,-0.96,-0.29,0.0000,0.0000,0.00,89.29,1002.57,0.04,-0.59,0.82,-178.61,7.67,-35.17,135268.00,135874.00,140672.00,1615075839
-0.00,0.02,-0.94,-0.33,0.0000,0.0000,0.00,89.29,1002.57,0.02,-0.71,0.70,-155.14,11.70,-31.08,135221.00,135867.00,140329.00,1615075839
-0.00,0.03,-0.93,-0.37,0.0000,0.0000,0.00,89.39,1002.56,0.06,-0.82,0.67,-155.88,15.13,-28.08,135207.00,135823.00,140051.00,1615075839
0.00,0.05,-0.90,-0.43,0.0000,0.0000,0.00,89.39,1002.56,0.06,-0.86,0.33,-150.15,45.27,-54.93,135124.00,135757.00,139649.00,1615075839
-0.00,0.07,-0.88,-0.47,0.0000,0.0000,0.00,89.31,1002.57,0.13,-0.92,0.42,-133.72,8.54,-35.54,135057.00,135657.00,139339.00,1615075840
-0.00,0.07,-0.86,-0.51,0.0000,0.0000,0.00,89.31,1002.57,0.08,-1.01,0.36,-144.93,9.14,-41.04,134997.00,135538.00,139025.00,1615075840
-0.00,0.08,-0.83,-0.55,0.0000,0.0000,0.00,89.07,1002.60,0.15,-0.91,0.24,-139.47,14.32,-33.13,134946.00,135393.00,138704.00,1615075840
-0.00,0.09,-0.81,-0.58,0.0000,0.0000,0.00,89.07,1002.60,0.14,-0.95,0.18,-124.95,20.91,-29.02,134900.00,135282.00,138480.00,1615075840
-0.00,0.11,-0.78,-0.62,0.0000,0.0000,0.00,89.16,1002.58,0.21,-1.02,0.05,-127.50,16.96,-27.15,134862.00,135125.00,138227.00,1615075840
-0.00,0.12,-0.75,-0.65,0.0000,0.0000,0.00,89.16,1002.58,0.22,-0.95,0.02,-125.40,12.51,-25.76,134825.00,134956.00,137969.00,1615075840
-0.01,0.12,-0.73,-0.67,0.0000,0.0000,0.00,89.38,1002.56,0.20,-0.93,-0.03,-85.04,-3.10,-13.95,134805.00,134824.00,137792.00,1615075840
-0.01,0.12,-0.71,-0.69,0.0000,0.0000,0.00,89.38,1002.56,0.19,-0.97,-0.09,-75.35,0.40,-7.49,134794.00,134723.00,137663.00,1615075840
-0.01,0.13,-0.69,-0.71,0.0000,0.0000,0.00,88.91,1002.62,0.27,-1.01,-0.15,-91.12,26.73,-1.02,134768.00,134602.00,137477.00,1615075840
-0.00,0.14,-0.66,-0.74,0.0000,0.0000,0.00,88.91,1002.62,0.28,-0.90,-0.20,-86.77,18.06,5.18,134761.00,134481.00,137343.00,1615075840
0.00,0.14,-0.64,-0.75,0.0000,0.0000,0.00,89.03,1002.60,0.25,-0.96,-0.24,-73.98,20.58,12.47,134762.00,134368.00,137194.00,1615075840
0.01,0.14,-0.62,-0.77,0.0000,0.0000,0.00,89.03,1002.60,0.22,-0.85,-0.32,-94.20,19.68,15.65,134746.00,134246.00,137051.00,1615075840
0.01,0.14,-0.60,-0.79,0.0000,0.0000,0.00,89.03,1002.60,0.22,-0.79,-0.37,-39.35,24.54,12.27,134731.00,134185.00,136989.00,1615075840
0.01,0.14,-0.58,-0.80,0.0000,0.0000,0.00,88.92,1002.61,0.22,-0.87,-0.40,-21.86,22.19,11.66,134726.00,134165.00,136946.00,1615075840
0.01,0.15,-0.57,-0.81,0.0000,0.0000,0.00,88.92,1002.61,0.28,-0.85,-0.40,-26.27,18.73,11.95,134732.00,134123.00,136897.00,1615075840
0.01,0.15,-0.56,-0.82,0.0000,0.0000,0.00,89.39,1002.56,0.26,-0.80,-0.42,-9.18,4.74,17.33,134745.00,134128.00,136884.00,1615075840
0.01,0.14,-0.55,-0.82,0.0000,0.0000,0.00,89.39,1002.56,0.22,-0.86,-0.44,9.98,-3.88,12.26,134763.00,134133.00,136890.00,1615075840
0.01,0.14,-0.55,-0.82,0.0000,0.0000,0.00,89.49,1002.55,0.20,-0.73,-0.38,24.67,-5.86,14.59,134779.00,134182.00,136937.00,1615075840
0.01,0.14,-0.55,-0.82,0.0000,0.0000,0.00,89.49,1002.55,0.22,-0.82,-0.38,47.97,-8.13,15.10,134803.00,134267.00,137014.00,1615075840
0.01,0.13,-0.56,-0.82,0.0000,0.0000,0.00,89.50,1002.54,0.20,-0.86,-0.32,46.40,-8.67,12.23,134816.00,134333.00,137079.00,1615075840
0.00,0.13,-0.57,-0.81,0.0000,0.0000,0.00,89.50,1002.54,0.19,-0.79,-0.30,64.39,-9.19,5.53,134832.00,134442.00,137199.00,1615075840
0.00,0.13,-0.58,-0.80,0.0000,0.0000,0.00,89.50,1002.54,0.22,-0.93,-0.34,81.01,-10.06,0.36,134847.00,134553.00,137321.00,1615075840
-0.00,0.12,-0.60,-0.79,0.0000,0.0000,0.00,89.37,1002.56,0.14,-0.91,-0.22,81.19,-16.52,-4.88,134847.00,134689.00,137474.00,1615075840
-0.01,0.11,-0.62,-0.78,0.0000,0.0000,0.00,89.37,1002.56,0.17,-0.97,-0.20,132.04,-20.25,10.76,134880.00,134874.00,137693.00,1615075840
-0.01,0.10,-0.64,-0.76,0.0000,0.0000,0.00,89.55,1002.54,0.11,-1.02,-0.07,92.70,-15.67,-1.16,134875.00,134986.00,137865.00,1615075840
-0.01,0.10,-0.67,-0.73,0.0000,0.0000,0.00,89.55,1002.54,0.11,-0.82,0.03,131.22,-15.75,15.42,134898.00,135158.00,138117.00,1615075840
-0.01,0.09,-0.69,-0.72,0.0000,0.0000,0.00,89.19,1002.58,0.15,-1.28,-0.03,76.68,-3.82,3.51,134907.00,135237.00,138292.00,1615075840
-0.01,0.09,-0.72,-0.69,0.0000,0.0000,0.00,89.19,1002.58,0.11,-0.67,0.16,115.47,-6.38,32.33,134952.00,135346.00,138495.00,1615075840
-0.01,0.08,-0.74,-0.67,0.0000,0.0000,0.00,89.19,1002.58,0.16,-1.02,0.09,165.39,-9.82,46.80,134989.00,135482.00,138785.00,1615075841
-0.01,0.07,-0.76,-0.64,0.0000,0.0000,0.00,89.80,1002.51,0.00,-1.07,0.27,109.45,-12.85,16.97,135024.00,135576.00,139030.00,1615075841
-0.01,0.06,-0.79,-0.61,0.0000,0.0000,0.00,89.80,1002.51,0.10,-0.89,0.32,141.82,-6.85,33.77,135076.00,135658.00,139318.00,1615075841
-0.01,0.06,-0.81,-0.58,0.0000,0.0000,0.00,89.68,1002.52,0.05,-0.90,0.44,135.63,-10.15,30.65,135103.00,135710.00,139582.00,1615075841
-0.00,0.05,-0.84,-0.55,0.0000,0.0000,0.00,89.68,1002.52,0.04,-0.86,0.46,148.00,-8.46,27.94,135133.00,135747.00,139857.00,1615075841
-0.00,0.04,-0.86,-0.51,0.0000,0.0000,0.00,89.41,1002.56,0.03,-0.83,0.57,168.42,-4.84,21.53,135169.00,135751.00,140179.00,1615075841
-0.00,0.04,-0.88,-0.47,0.0000,0.0000,0.00,89.41,1002.56,0.03,-0.80,0.62,141.56,-1.98,18.51,135192.00,135748.00,140439.00,1615075841
0.00,0.03,-0.90,-0.43,0.0000,0.0000,0.00,89.43,1002.55,-0.01,-0.67,0.72,141.66,-8.82,23.00,135220.00,135718.00,140686.00,1615075841
0.00,0.03,-0.92,-0.40,0.0000,0.0000,0.00,89.43,1002.55,-0.01,-0.71,0.74,141.25,-8.16,22.25,135237.00,135652.00,140929.00,1615075841
0.00,0.02,-0.93,-0.36,0.0000,0.0000,0.00,89.43,1002.55,0.00,-0.54,0.83,148.85,-3.83,11.34,135265.00,135574.00,141156.00,1615075841
0.00,0.02,-0.95,-0.32,0.0000,0.0000,0.00,89.29,1002.57,-0.01,-0.59,0.86,151.84,-12.79,26.11,135279.00,135447.00,141346.00,1615075841
0.00,0.01,-0.96,-0.28,0.0000,0.0000,0.00,89.29,1002.57,-0.03,-0.44,0.92,140.42,-6.99,17.11,135301.00,135280.00,141539.00,1615075841
0.01,0.01,-0.97,-0.25,0.0000,0.0000,0.00,89.98,1002.49,-0.03,-0.41,0.94,116.94,-5.71,9.70,135305.00,135138.00,141687.00,1615075841
0.01,0.00,-0.98,-0.21,0.0000,0.0000,0.00,89.98,1002.49,-0.02,-0.27,0.99,114.33,-2.35,16.97,135319.00,134959.00,141809.00,1615075841
0.00,-0.00,-0.99,-0.17,0.0000,0.0000,0.00,89.47,1002.55,0.01,-0.20,1.02,111.74,2.04,16.12,135341.00,134800.00,141895.00,1615075841
0.01,-0.01,-0.99,-0.14,0.0000,0.0000,0.00,89.47,1002.55,-0.02,-0.20,1.04,90.45,8.10,15.74,135368.00,134622.00,141948.00,1615075841
0.01,-0.01,-0.99,-0.11,0.0000,0.0000,0.00,89.33,1002.56,-0.05,-0.06,1.10,44.90,9.91,17.07,135401.00,134487.00,141974.00,1615075841
0.01,-0.01,-0.99,-0.10,0.0000,0.0000,0.00,89.33,1002.56,0.02,-0.14,0.95,16.63,13.12,7.36,135426.00,134456.00,141994.00,1615075841
0.01,-0.01,-1.00,-0.09,0.0000,0.0000,0.00,89.78,1002.51,-0.02,-0.03,0.99,4.55,12.81,1.56,135444.00,134437.00,141991.00,1615075841
0.01,-0.02,-1.00,-0.08,0.0000,0.0000,0.00,89.78,1002.51,-0.01,-0.04,0.98,6.44,15.46,-1.70,135456.00,134423.00,141988.00,1615075841
0.02,-0.01,-1.00,-0.06,0.0000,0.0000,0.00,89.30,1002.57,-0.06,0.00,1.01,-2.75,8.06,-5.69,135460.00,134432.00,141984.00,1615075841
0.02,-0.01,-1.00,-0.05,0.0000,0.0000,0.00,89.30,1002.57,-0.06,-0.02,1.02,0.89,9.32,-7.68,135480.00,134414.00,141975.00,1615075841
0.02,-0.01,-1.00,-0.05,0.0000,0.0000,0.00,89.30,1002.57,-0.07,-0.03,1.01,2.83,8.03,-1.70,135482.00,134428.00,141984.00,1615075841
0.03,-0.00,-1.00,-0.04,0.0000,0.0000,0.00,88.85,1002.62,-0.08,-0.02,0.98,2.40,8.43,-0.95,135486.00,134420.00,141977.00,1615075841
0.03,-0.01,-1.00,-0.03,0.0000,0.0000,0.00,88.85,1002.62,-0.04,0.02,0.98,7.04,2.85,0.10,135497.00,134414.00,141989.00,1615075841
0.03,-0.00,-1.00,-0.02,0.0000,0.0000,0.00,89.39,1002.56,-0.07,0.01,0.99,13.30,-2.98,0.65,135489.00,134376.00,141984.00,1615075841
0.03,-0.01,-1.00,-0.02,0.0000,0.0000,0.00,89.39,1002.56,-0.06,-0.05,0.96,13.99,-2.74,2.13,135488.00,134370.00,142004.00,1615075841
0.03,-0.00,-1.00,-0.02,0.0000,0.0000,0.00,89.02,1002.60,-0.10,0.03,1.02,-2.44,-1.95,-6.65,135481.00,134385.00,141998.00,1615075842
0.03,0.00,-1.00,-0.01,0.0000,0.0000,0.00,89.02,1002.60,-0.06,-0.01,1.00,3.61,-2.00,-11.94,135476.00,134389.00,142034.00,1615075842
0.03,0.00,-1.00,-0.01,0.0000,0.0000,0.00,89.10,1002.59,-0.08,-0.03,1.04,4.50,-1.32,-12.12,135467.00,134393.00,142037.00,1615075842
0.03,0.01,-1.00,-0.02,0.0000,0.0000,0.00,89.10,1002.59,-0.05,-0.06,1.02,-12.00,-2.57,-11.95,135457.00,134436.00,142060.00,1615075842
0.03,0.01,-1.00,-0.02,0.0000,0.0000,0.00,89.10,1002.59,-0.06,0.00,1.03,-7.17,-0.85,-19.43,135446.00,134463.00,142056.00,1615075842
0.03,0.01,-1.00,-0.01,0.0000,0.0000,0.00,89.14,1002.59,-0.09,-0.00,1.05,0.61,-3.86,-6.13,135441.00,134443.00,142070.00,1615075842
0.03,0.01,-1.00,-0.01,0.0000,0.0000,0.00,89.14,1002.59,-0.09,-0.05,1.02,0.87,-2.05,-0.18,135427.00,134444.00,142052.00,1615075842
0.03,0.02,-1.00,-0.01,0.0000,0.0000,0.00,88.89,1002.62,-0.08,-0.01,1.02,-4.80,-2.38,-7.22,135420.00,134441.00,142061.00,1615075842
0.03,0.02,-1.00,-0.01,0.0000,0.0000,0.00,88.89,1002.62,-0.07,-0.01,0.99,4.59,-1.59,-6.51,135422.00,134432.00,142067.00,1615075842
0.03,0.02,-1.00,-0.01,0.0000,0.0000,0.00,89.04,1002.60,-0.08,-0.02,1.00,5.56,-2.30,-3.15,135420.00,134423.00,142049.00,1615075842
0.03,0.02,-1.00,-0.01,0.0000,0.0000,0.00,89.04,1002.60,-0.05,-0.04,1.01,3.94,1.35,-5.97,135412.00,134420.00,142074.00,1615075842
0.04,0.02,-1.00,-0.01,0.0000,0.0000,0.00,89.16,1002.58,-0.10,-0.01,1.02,5.02,3.01,-6.75,135413.00,134412.00,142089.00,1615075842
0.05,0.02,-1.00,-0.02,0.0000,0.0000,0.00,89.16,1002.58,-0.17,-0.18,1.01,29.44,14.72,30.08,135438.00,134361.00,142051.00,1615075842
0.05,0.02,-1.00,-0.02,0.0000,0.0000,0.00,89.16,1002.58,-0.06,-0.09,0.99,6.40,15.79,19.64,135448.00,134396.00,142033.00,1615075842
0.05,0.02,-1.00,-0.02,0.0000,0.0000,0.00,89.05,1002.60,-0.06,-0.04,1.01,-2.41,8.21,1.12,135466.00,134407.00,142034.00,1615075842
0.05,0.02,-1.00,-0.01,0.0000,0.0000,0.00,89.05,1002.60,-0.08,0.05,1.01,-0.51,7.32,-23.36,135462.00,134417.00,142037.00,1615075842
