state,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,rawMagX,rawMagY,rawMagZ,pressure,servoPosition,altitude,magX,magY,magZ,w,i,j,k,posX,posY,posZ,velX,velY,velZ,gpsLat,gpsLong,gpsAltAGL,gpsAltMSL,gpsVelN,gpsVelE,gpsVelD,epochTime,satellites,gpsLock,loopCount,timestamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.06,0.03,1.03,-0.17,-0.15,3.77,-800000,-800000,-800000,1020.98,94,-64.13,-959352.38,-930457.13,-998044.13,0.01,-0.99,0.1,-0.04,0,0,0,0,0,0,395822496,-742382976,614813,649763,0,0,0,1715542292,0,0,45885,1172589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.04,0.01,1.02,-1.16,-0.08,3.49,-800000,-800000,-800000,1020.98,95,-64.13,-959352.38,-930457.13,-998044.13,0.01,-0.99,0.1,-0.04,0,0,0,0,0,0,395822496,-742382976,614813,649763,0,0,0,1715542292,0,0,45886,1172614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.05,-0.03,1,-2.11,0.38,3.5,-800000,-800000,-800000,1021.02,98,-64.46,-959352.38,-930457.13,-998044.13,0.01,-0.99,0.1,-0.04,0,0,0,0,0,0,395822496,-742382976,614813,649763,0,0,0,1715542292,0,0,45887,1172639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.07,0.03,0.99,-1.37,0.52,3.62,-800000,-800000,-800000,1021,92,-64.28,-959352.38,-930457.13,-998044.13,0.01,-0.99,0.1,-0.04,0,0,0,0,0,0,395822496,-742382976,614813,649763,0,0,0,1715542292,0,0,45888,1172664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.05,-0.02,0.99,-0.18,0.45,3.53,-800000,-800000,-800000,1021,93,-64.28,-959352.38,-930457.13,-998044.13,0.01,-0.99,0.1,-0.04,0,0,0,0,0,0,395822240,-742382848,616871,651821,0,0,0,1715542293,0,0,45889,1172689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.08,0.02,1.03,-1.6,0.56,2.96,-800000,-799987.81,-800000,1021.02,95,-64.51,-959352.38,-930443.19,-998044,0.01,-0.99,0.1,-0.04,0,0,0,0,0,0,395822240,-742382848,616871,651821,0,0,0,1715542293,0,0,45890,1172740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.08,-0.01,1.02,-1.82,0.71,2.79,-800000,-800000,-800000,1020.97,98,-64.06,-959352.38,-930457.13,-998044.13,0.01,-0.99,0.1,-0.04,0,0,0,0,0,0,395822240,-742382848,616871,651821,0,0,0,1715542293,0,0,45891,1172823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.05,1.02,-1.57,0.49,2.47,-800000,-800000,-800000,1020.97,98,-64.06,-959352.38,-930457.13,-998044.13,0.01,-0.99,0.1,-0.04,0,0,0,0,0,0,395822240,-742382848,616871,651821,0,0,0,1715542293,0,0,45892,1172848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,-0.02,1,-3.33,-0.2,2.18,-800000,-800000,-800000,1020.97,98,-64.04,-959352.38,-930457.13,-998044.13,0.01,-0.99,0.1,-0.04,0,0,0,0,0,0,395822240,-742382848,616871,651821,0,0,0,1715542293,0,0,45893,1172895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.07,-0.03,0.98,-1.18,-0.61,2.22,-800000,-800000,-800000,1021,96,-64.3,-959352.38,-930457.13,-998044.13,0,-0.99,0.1,-0.04,0,0,0,0,0,0,395822208,-742382720,616637,651587,0,0,0,1715542293,0,0,45894,1172943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.06,-0.01,0.97,-3.68,-0.81,1.7,-800000,-800000,-800000,1021,98,-64.3,-959352.38,-930457.13,-998044.13,0,-0.99,0.1,-0.04,0,0,0,0,0,0,395822208,-742382720,616637,651587,0,0,0,1715542293,0,0,45895,1172968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.06,0.01,0.97,-1.56,-0.3,1.65,-800000,-800000,-800000,1020.98,94,-64.18,-959352.38,-930457.13,-998044.13,0,-0.99,0.1,-0.04,0,0,0,0,0,0,395822208,-742382720,616637,651587,0,0,0,1715542293,0,0,45896,1172993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,-0.04,1,-2.3,-0.94,1.95,-800000,-800000,-800000,1020.98,95,-64.18,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822208,-742382720,616637,651587,0,0,0,1715542293,0,0,45897,1173018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.09,-0.06,0.99,-0.66,0.05,1.98,-800000,-800000,-800000,1020.97,93,-64.05,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822208,-742382720,616637,651587,0,0,0,1715542293,0,0,45898,1173065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.07,-0.02,1,-0.59,-0.42,1.95,-800000,-800000,-800000,1020.99,100,-64.22,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822144,-742382656,616019,650969,0,0,0,1715542293,0,0,45899,1173113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.05,-0.01,1,-1.47,-0.81,1.81,-800000,-800000,-800000,1021,98,-64.34,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822144,-742382656,616019,650969,0,0,0,1715542293,0,0,45900,1173164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.08,-0.01,1,0.13,-0.03,2,-800000,-800000,-800000,1020.93,99,-63.7,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822144,-742382656,616019,650969,0,0,0,1715542293,0,0,45901,1173189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.02,0.07,0.99,-1.05,0.53,1.78,-800000,-800000,-800000,1021.05,96,-64.7,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822144,-742382656,616019,650969,0,0,0,1715542293,0,0,45902,1173271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.06,0.02,1.04,-0.96,0.24,1.7,-800000,-800000,-800000,1021,94,-64.35,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822112,-742382464,616124,651074,0,0,0,1715542293,0,0,45903,1173319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.06,0.04,1.02,1.04,0.4,1.88,-800000,-800000,-800000,1021,97,-64.32,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822112,-742382464,616124,651074,0,0,0,1715542293,0,0,45904,1173344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,0.03,1.02,0.46,0.95,1.76,-800000,-800000,-800000,1020.98,97,-64.14,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822112,-742382464,616124,651074,0,0,0,1715542293,0,0,45905,1173391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.04,-0.03,1.03,1.13,0.66,2.08,-800000,-800000,-800000,1020.98,95,-64.14,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822112,-742382464,616124,651074,0,0,0,1715542293,0,0,45906,1173416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.09,-0.02,1.04,1.41,0.67,1.59,-800000,-800000,-800000,1020.95,97,-63.92,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822112,-742382464,616124,651074,0,0,0,1715542293,0,0,45907,1173441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.04,-0.02,1,0.15,1.08,1.77,-800000,-800000,-800000,1020.99,95,-64.2,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822112,-742382464,616124,651074,0,0,0,1715542293,0,0,45908,1173466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,0,1.01,0.29,-0.06,2.03,-800000,-800000,-800000,1020.99,92,-64.2,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822112,-742382464,616124,651074,0,0,0,1715542293,0,0,45909,1173491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.06,-0.03,1.02,1.97,-0.43,2.07,-800000,-800000,-800000,1020.96,96,-63.98,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822112,-742382464,616124,651074,0,0,0,1715542293,0,0,45910,1173516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.09,-0.05,1.05,0.53,-0.21,1.94,-800000,-800000,-800000,1021.03,96,-64.54,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822112,-742382336,616080,651030,0,0,0,1715542293,0,0,45911,1173541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.07,0.03,1.02,1.84,-0.14,2.05,-800000,-800000,-800000,1021.02,93,-64.51,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822112,-742382336,616080,651030,0,0,0,1715542293,0,0,45912,1173591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.05,0.03,1.01,0.34,-0.82,1.79,-800000,-800000,-800000,1021.02,97,-64.51,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822112,-742382336,616080,651030,0,0,0,1715542293,0,0,45913,1173616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.08,0.03,0.98,-0.89,-0.27,1.44,-800000,-800000,-800000,1021,96,-64.34,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822112,-742382336,616080,651030,0,0,0,1715542293,0,0,45914,1173641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.08,0.05,0.99,-0.97,-0.38,1.5,-800000,-800000,-800000,1020.95,96,-63.91,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822112,-742382336,616080,651030,0,0,0,1715542293,0,0,45915,1173666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.06,0.05,0.99,-1.93,-0.69,1.51,-800000,-800000,-800000,1020.95,97,-63.91,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822112,-742382336,616080,651030,0,0,0,1715542293,0,0,45916,1173691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.07,-0.01,0.98,-2.76,-1.29,1.33,-800000,-800000,-800000,1021,97,-64.34,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822112,-742382336,616080,651030,0,0,0,1715542293,0,0,45917,1173738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.07,-0.02,0.99,-0.63,-1.06,1.47,-800000,-800000,-800000,1021.01,99,-64.39,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395822112,-742382336,616080,651030,0,0,0,1715542293,0,0,45918,1173763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.04,-0.01,1,-1.74,-0.76,1.38,-800000,-800000,-800000,1021.02,94,-64.5,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395821856,-742382080,621591,656541,0,0,0,1715542294,0,0,45919,1173788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,-0.1,0.99,-3.01,-0.14,1.82,-800000,-800000,-800000,1020.99,93,-64.21,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395821856,-742382080,621591,656541,0,0,0,1715542294,0,0,45920,1173839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,-0.13,1.02,-1.18,-0.98,1.6,-800000,-800000,-800000,1021.01,96,-64.37,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395821856,-742382080,621591,656541,0,0,0,1715542294,0,0,45921,1173864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.13,-0.08,1.05,-1.65,-0.68,1.71,-800000,-800000,-800000,1021.01,93,-64.37,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.04,0,0,0,0,0,0,395821856,-742382080,621591,656541,0,0,0,1715542294,0,0,45922,1173889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.08,-0.1,1.08,0.93,-0.59,1.58,-800000,-800000,-800000,1020.95,94,-63.9,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.04,0,0,0,0,0,0,395821856,-742382080,621591,656541,0,0,0,1715542294,0,0,45923,1173914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.13,-0.03,1.07,1.17,-0.91,1.29,-800000,-800000,-800000,1020.95,96,-63.89,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.04,0,0,0,0,0,0,395821984,-742381952,618459,653409,0,0,0,1715542294,0,0,45924,1173939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.06,-0.04,1,2.35,0,1.67,-800000,-800000,-800000,1020.98,100,-64.18,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.04,0,0,0,0,0,0,395821984,-742381952,618459,653409,0,0,0,1715542294,0,0,45925,1173990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,-0.03,0.99,3.75,0.93,1.49,-800000,-800000,-800000,1020.97,98,-64.04,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.04,0,0,0,0,0,0,395821984,-742381952,618459,653409,0,0,0,1715542294,0,0,45926,1174037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.07,0,1,3.91,0.05,1.37,-800000,-800000,-800000,1020.98,93,-64.13,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.04,0,0,0,0,0,0,395821984,-742381952,618459,653409,0,0,0,1715542294,0,0,45927,1174062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,-0.01,1.02,3.06,0.19,1.21,-800000,-800000,-800000,1020.98,94,-64.13,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.04,0,0,0,0,0,0,395821984,-742381952,618459,653409,0,0,0,1715542294,0,0,45928,1174087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.09,0.02,1.02,0.53,-0.24,1.03,-800000,-800000,-800000,1020.98,98,-64.17,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.04,0,0,0,0,0,0,395821888,-742381888,617933,652883,0,0,0,1715542294,0,0,45929,1174112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.09,0.01,1.04,0.09,-0.65,0.82,-800000,-800000,-800000,1021.04,96,-64.66,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.04,0,0,0,0,0,0,395821888,-742381888,617933,652883,0,0,0,1715542294,0,0,45930,1174162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.07,0.09,1.05,-0.93,-1.53,0.37,-800000,-800000,-800000,1021.04,93,-64.6,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.04,0,0,0,0,0,0,395821888,-742381888,617933,652883,0,0,0,1715542294,0,0,45931,1174187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.02,1.02,0.59,-0.95,0.69,-800000,-800000,-800000,1021.04,96,-64.6,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.04,0,0,0,0,0,0,395821888,-742381888,617933,652883,0,0,0,1715542294,0,0,45932,1174212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.06,0.03,1.04,-1.05,-0.63,0.78,-800000,-800000,-800000,1021.01,98,-64.38,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395821888,-742381888,617933,652883,0,0,0,1715542294,0,0,45933,1174237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,0.02,1.05,-2.02,-1.24,0.35,-800000,-800000,-800000,1021,98,-64.28,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395821888,-742381888,617933,652883,0,0,0,1715542294,0,0,45934,1174285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.06,0.05,1.03,-2.63,-1.17,0.06,-800000,-800000,-800000,1021.03,94,-64.58,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395822048,-742381824,613708,648658,0,0,0,1715542294,0,0,45935,1174310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,0.01,1.03,-4.58,-1.19,-0.33,-800000,-800000,-800000,1020.99,93,-64.19,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395822048,-742381824,613708,648658,0,0,0,1715542294,0,0,45936,1174360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.13,-0.06,1.03,-3.96,-1.09,-0.77,-800000,-800000,-800000,1020.94,96,-63.81,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395822048,-742381824,613708,648658,0,0,0,1715542294,0,0,45937,1174408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,-0.08,1.01,-1.86,-0.67,-0.32,-800000,-800000,-800000,1020.95,97,-63.91,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395822048,-742381824,613708,648658,0,0,0,1715542294,0,0,45938,1174433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.09,-0.13,1,0.51,-0.53,0,-800000,-800000,-800000,1020.95,98,-63.91,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395822048,-742381824,613708,648658,0,0,0,1715542294,0,0,45939,1174458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,-0.11,1.01,-0.6,-1.59,0.09,-800000,-800000,-800000,1020.99,94,-64.27,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395822048,-742381824,613708,648658,0,0,0,1715542294,0,0,45940,1174483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.07,-0.11,1.02,0.02,-1.12,0.14,-800000,-800000,-800000,1021.06,95,-64.83,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395822048,-742381824,613708,648658,0,0,0,1715542294,0,0,45941,1174508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,-0.1,1.06,-0.86,-0.88,-0.12,-800000,-800000,-800000,1021.06,96,-64.83,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395822048,-742381824,613708,648658,0,0,0,1715542294,0,0,45942,1174533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,-0.06,1.03,0.48,-1.5,-0.33,-800000,-800000,-800000,1021.04,94,-64.68,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395822176,-742381696,611931,646881,0,0,0,1715542294,0,0,45943,1174558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,-0.08,1.06,2.09,-1.15,-0.17,-800000,-800000,-800000,1021.04,94,-64.63,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395822176,-742381696,611931,646881,0,0,0,1715542294,0,0,45944,1174583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,-0.06,1.04,2.44,-2.86,-0.57,-800000,-800000,-800000,1021.04,96,-64.63,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395822176,-742381696,611931,646881,0,0,0,1715542294,0,0,45945,1174608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.05,-0.06,0.98,3.36,-2.34,-0.22,-800000,-800000,-800000,1021.01,96,-64.4,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395822176,-742381696,611931,646881,0,0,0,1715542294,0,0,45946,1174655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.03,0,0.95,2.21,-1.95,-0.32,-800000,-800000,-800000,1020.98,94,-64.17,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395822176,-742381696,611931,646881,0,0,0,1715542294,0,0,45947,1174680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.02,0.01,1.07,-0.23,-0.76,-0.7,-800000,-800000,-800000,1021.03,95,-64.58,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395822176,-742381696,611931,646881,0,0,0,1715542294,0,0,45948,1174727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.09,0.06,1.04,2,-0.23,-0.53,-800000,-800000,-800000,1020.98,99,-64.11,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395822176,-742381696,611931,646881,0,0,0,1715542294,0,0,45949,1174752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.02,0,0.95,1.08,0.27,-0.53,-800000,-800000,-800000,1020.98,96,-64.11,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395821984,-742381632,612915,647865,0,0,0,1715542295,0,0,45950,1174777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.05,0.03,0.96,1.03,1.41,-0.82,-800000,-800000,-800000,1020.99,99,-64.22,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395821984,-742381632,612915,647865,0,0,0,1715542295,0,0,45951,1174802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.07,0.01,1,0.56,2.5,-0.89,-800000,-800000,-800000,1020.96,96,-63.98,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395821984,-742381632,612915,647865,0,0,0,1715542295,0,0,45952,1174827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.05,-0.05,0.92,0.42,2.31,-0.87,-800000,-800000,-800000,1020.96,98,-63.98,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395821984,-742381632,612915,647865,0,0,0,1715542295,0,0,45953,1174852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.16,-0.13,0.96,1.99,2.04,-0.89,-800000,-800000,-800000,1020.97,96,-64.04,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395821984,-742381632,612915,647865,0,0,0,1715542295,0,0,45954,1174877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.07,-0.03,1,3.87,2.43,-0.67,-800000,-800000,-800000,1020.95,94,-63.92,-959352.38,-930457.13,-998044.13,0,-0.99,0.12,-0.03,0,0,0,0,0,0,395822080,-742381504,609323,644273,0,0,0,1715542295,0,0,45955,1174902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.05,-0.11,1.02,-2.54,1.53,-0.89,-800000,-800000,-800000,1020.99,93,-64.23,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.03,0,0,0,0,0,0,395822080,-742381504,609323,644273,0,0,0,1715542295,0,0,45956,1174953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,0.06,1.1,2.2,0.98,-0.69,-800000,-800000,-800000,1020.99,94,-64.23,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.03,0,0,0,0,0,0,395822080,-742381504,609323,644273,0,0,0,1715542295,0,0,45957,1174978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,-0.15,1.11,-2.66,0.78,-0.37,-800000,-800000,-800000,1020.98,94,-64.12,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.03,0,0,0,0,0,0,395822080,-742381504,609323,644273,0,0,0,1715542295,0,0,45958,1175003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0,1.06,1.05,1.28,-0.04,-800000,-800000,-800000,1020.95,98,-63.9,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.03,0,0,0,0,0,0,395822080,-742381504,609323,644273,0,0,0,1715542295,0,0,45959,1175050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.15,0,0.99,1.59,-1.01,-0.24,-800000,-800000,-800000,1020.98,96,-64.18,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.03,0,0,0,0,0,0,395822080,-742381504,609323,644273,0,0,0,1715542295,0,0,45960,1175098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.18,0.01,1,-0.39,-1.97,-0.56,-800000,-800000,-800000,1021.05,96,-64.75,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.03,0,0,0,0,0,0,395822176,-742381376,606678,641628,0,0,0,1715542295,0,0,45961,1175123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,-0.01,1.03,0.65,-1.69,-0.84,-800000,-800000,-800000,1020.99,95,-64.27,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.03,0,0,0,0,0,0,395822176,-742381376,606678,641628,0,0,0,1715542295,0,0,45962,1175174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.13,0,0.89,-0.73,-2.93,-0.62,-800000,-799987.81,-800000,1021.01,93,-64.4,-959352.38,-930443.19,-998044,0,-0.99,0.11,-0.03,0,0,0,0,0,0,395822176,-742381376,606678,641628,0,0,0,1715542295,0,0,45963,1175222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.12,0.91,0.01,-3.1,0.54,-800000,-800000,-800000,1020.99,94,-64.26,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.03,0,0,0,0,0,0,395822176,-742381376,606678,641628,0,0,0,1715542295,0,0,45964,1175305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.13,-0.06,1.08,2.01,-1.82,0.4,-800000,-800000,-800000,1020.99,93,-64.26,-959352.38,-930457.13,-998044.13,0,-0.99,0.11,-0.03,0,0,0,0,0,0,395822176,-742381376,606678,641628,0,0,0,1715542295,0,0,45965,1175330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
