"altitude","gpsLock","magZ","accelZ","magY","accelY","magX","accelX","state","epochTime","timestamp","satellites","i","j","velZ","pressure","k","velY","velX","gpsAltMSL","gpsAltAGL","gyroX","gyroY","gyroZ","posX","posY","posZ","w","gpsLat","gpsLong","internalEpochTime"
"223.53759765625","false","141972.0","1.01708984375","133262.0","0.03076171875","134278.0","-0.03369140625","0","1615075450","250758","0","-0.19744771718978882","-0.9800517559051514","0.0","986.6826171875","0.010732851922512054","0.0","0.0","0.0","0.0","0.03575897216796875","-0.06124114990234375","-0.00960540771484375","0.0","0.0","0.0","0.01994507387280464","0.0","0.0","1708736595"
"223.53759765625","false","141960.0","1.01611328125","133274.0","0.03125","134282.0","-0.03271484375","0","1615075450","250787","0","-0.19776901602745056","-0.9799896478652954","0.0","986.6826171875","0.010895298793911934","0.0","0.0","0.0","0.0","-0.12445831298828125","-0.16805267333984375","-0.04775238037109375","0.0","0.0","0.0","0.019724110141396523","0.0","0.0","1708736595"
"223.9894256591797","false","141968.0","1.0166015625","133272.0","0.03125","134286.0","-0.03369140625","0","1615075450","250816","0","-0.1981085240840912","-0.9799211621284485","0.0","986.629638671875","0.011033296585083008","0.0","0.0","0.0","0.0","0.01287078857421875","-0.06887054443359375","0.05905914306640625","0.0","0.0","0.0","0.019641708582639694","0.0","0.0","1708736595"
"223.9894256591797","false","141951.0","1.01611328125","133294.0","0.02978515625","134290.0","-0.03564453125","0","1615075450","250841","0","-0.1984303742647171","-0.979854941368103","0.0","986.629638671875","0.01097757089883089","0.0","0.0","0.0","0.0","-0.06342315673828125","0.06082916259765625","0.00565338134765625","0.0","0.0","0.0","0.01973111182451248","0.0","0.0","1708736595"
"223.9894256591797","false","141948.0","1.017578125","133278.0","0.02783203125","134280.0","-0.037109375","0","1615075450","250870","0","-0.19875413179397583","-0.9797883033752441","0.0","986.629638671875","0.010759149678051472","0.0","0.0","0.0","0.0","0.02812957763671875","0.09897613525390625","0.04380035400390625","0.0","0.0","0.0","0.01989823393523693","0.0","0.0","1708736595"
"224.253662109375","false","141959.0","1.01708984375","133283.0","0.02783203125","134300.0","-0.03662109375","0","1615075450","250895","0","-0.19906382262706757","-0.9797256588935852","0.0","986.5986328125","0.01058776956051588","0.0","0.0","0.0","0.0","0.02050018310546875","-0.00783538818359375","-0.02486419677734375","0.0","0.0","0.0","0.019980331882834435","0.0","0.0","1708736595"
"224.253662109375","false","141928.0","1.01708984375","133277.0","0.02734375","134287.0","-0.037109375","0","1615075450","250924","0","-0.19937124848365784","-0.979663074016571","0.0","986.5986328125","0.010399709455668926","0.0","0.0","0.0","0.0","0.03575897216796875","-0.02309417724609375","-0.02486419677734375","0.0","0.0","0.0","0.020078588277101517","0.0","0.0","1708736595"
"224.253662109375","false","141938.0","1.0166015625","133286.0","0.02880859375","134277.0","-0.03759765625","0","1615075450","250948","0","-0.1996813267469406","-0.979597270488739","0.0","986.5986328125","0.010345538146793842","0.0","0.0","0.0","0.0","-0.00238800048828125","0.03794097900390625","-0.02486419677734375","0.0","0.0","0.0","0.02023587003350258","0.0","0.0","1708736595"
"223.68028259277344","false","141957.0","1.01708984375","133285.0","0.0283203125","134275.0","-0.03564453125","0","1615075450","250975","0","-0.19999724626541138","-0.9795346260070801","0.0","986.666015625","0.010293436236679554","0.0","0.0","0.0","0.0","-0.01764678955078125","-0.09175872802734375","0.00565338134765625","0.0","0.0","0.0","0.020174458622932434","0.0","0.0","1708736595"
"223.68028259277344","false","141941.0","1.0166015625","133266.0","0.0302734375","134285.0","-0.03466796875","0","1615075450","251003","0","-0.20031507313251495","-0.9794700145721436","0.0","986.666015625","0.01044168509542942","0.0","0.0","0.0","0.0","0.07390594482421875","-0.09175872802734375","-0.00197601318359375","0.0","0.0","0.0","0.020081792026758194","0.0","0.0","1708736595"
"223.68028259277344","false","141922.0","1.0166015625","133292.0","0.03173828125","134288.0","-0.03369140625","0","1615075451","251032","0","-0.20063629746437073","-0.9794038534164429","0.0","986.666015625","0.010689406655728817","0.0","0.0","0.0","0.0","0.04338836669921875","0.03794097900390625","0.00565338134765625","0.0","0.0","0.0","0.019972097128629684","0.0","0.0","1708736595"
"224.01849365234375","false","141909.0","1.01611328125","133278.0","0.03173828125","134278.0","-0.03271484375","0","1615075451","251057","0","-0.2009516954421997","-0.9793398380279541","0.0","986.626220703125","0.010915909893810749","0.0","0.0","0.0","0.0","0.08153533935546875","0.09897613525390625","-0.01723480224609375","0.0","0.0","0.0","0.019815826788544655","0.0","0.0","1708736595"
"224.01849365234375","false","141943.0","1.01708984375","133280.0","0.03125","134280.0","-0.03515625","0","1615075451","251085","0","-0.20126251876354218","-0.9792744517326355","0.0","986.626220703125","0.01100159715861082","0.0","0.0","0.0","0.0","-0.04816436767578125","-0.01546478271484375","-0.00197601318359375","0.0","0.0","0.0","0.01984926499426365","0.0","0.0","1708736595"
"224.01849365234375","false","141941.0","1.01708984375","133286.0","0.02978515625","134293.0","-0.03515625","0","1615075451","251109","0","-0.2015773504972458","-0.9792100191116333","0.0","986.626220703125","0.010961110703647137","0.0","0.0","0.0","0.0","-0.00238800048828125","-0.03072357177734375","0.02854156494140625","0.0","0.0","0.0","0.01985209807753563","0.0","0.0","1708736595"
"223.33413696289062","false","141941.0","1.0166015625","133286.0","0.02783203125","134269.0","-0.0361328125","0","1615075451","251139","0","-0.20187604427337646","-0.9791499376296997","0.0","986.70654296875","0.01072792150080204","0.0","0.0","0.0","0.0","-0.12445831298828125","0.02268218994140625","-0.02486419677734375","0.0","0.0","0.0","0.01990862376987934","0.0","0.0","1708736595"
"223.33413696289062","false","141970.0","1.01708984375","133268.0","0.0283203125","134296.0","-0.037109375","0","1615075451","251167","0","-0.20217232406139374","-0.9790875911712646","0.0","986.70654296875","0.010581225156784058","0.0","0.0","0.0","0.0","0.02050018310546875","0.03031158447265625","-0.02486419677734375","0.0","0.0","0.0","0.020048780366778374","0.0","0.0","1708736595"
"223.33413696289062","false","141946.0","1.01708984375","133296.0","0.02880859375","134284.0","-0.03857421875","0","1615075451","251192","0","-0.20247669517993927","-0.9790200591087341","0.0","986.70654296875","0.010513576678931713","0.0","0.0","0.0","0.0","0.25701141357421875","0.08371734619140625","0.02854156494140625","0.0","0.0","0.0","0.020311204716563225","0.0","0.0","1708736595"
"223.5745849609375","false","141940.0","1.01708984375","133283.0","0.029296875","134273.0","-0.0380859375","0","1615075451","251220","0","-0.20276102423667908","-0.9789586067199707","0.0","986.678466796875","0.010454846546053886","0.0","0.0","0.0","0.0","-0.04816436767578125","-0.05361175537109375","-0.07826995849609375","0.0","0.0","0.0","0.02046274021267891","0.0","0.0","1708736595"
"223.5745849609375","false","141955.0","1.01611328125","133276.0","0.029296875","134298.0","-0.037109375","0","1615075451","251244","0","-0.20305536687374115","-0.9788967967033386","0.0","986.678466796875","0.010439933277666569","0.0","0.0","0.0","0.0","0.03575897216796875","-0.09938812255859375","-0.03249359130859375","0.0","0.0","0.0","0.020507849752902985","0.0","0.0","1708736595"
"223.5745849609375","false","141907.0","1.01708984375","133302.0","0.02978515625","134271.0","-0.03466796875","0","1615075451","251275","0","-0.20336294174194336","-0.97883540391922","0.0","986.678466796875","0.010510620661079884","0.0","0.0","0.0","0.0","0.06627655029296875","-0.07649993896484375","0.01328277587890625","0.0","0.0","0.0","0.0203570369631052","0.0","0.0","1708736595"
"223.81503295898438","false","141952.0","1.015625","133291.0","0.03125","134302.0","-0.0341796875","0","1615075451","251300","0","-0.2036604881286621","-0.9787750244140625","0.0","986.650146484375","0.010655274614691734","0.0","0.0","0.0","0.0","-0.18549346923828125","-0.11464691162109375","-0.04775238037109375","0.0","0.0","0.0","0.020206140354275703","0.0","0.0","1708736595"
"223.81503295898438","false","141936.0","1.01708984375","133282.0","0.03173828125","134290.0","-0.0341796875","0","1615075451","251329","0","-0.20396548509597778","-0.9787112474441528","0.0","986.650146484375","0.010845120064914227","0.0","0.0","0.0","0.0","0.03575897216796875","0.03794097900390625","-0.00197601318359375","0.0","0.0","0.0","0.02012002095580101","0.0","0.0","1708736595"
"223.81503295898438","false","141957.0","1.0166015625","133273.0","0.03173828125","134303.0","-0.03369140625","0","1615075451","251355","0","-0.2042708694934845","-0.9786481261253357","0.0","986.650146484375","0.011005442589521408","0.0","0.0","0.0","0.0","-0.00238800048828125","0.00742340087890625","0.00565338134765625","0.0","0.0","0.0","0.020004097372293472","0.0","0.0","1708736595"
