W,I,J,K,LAT,LON,ALT_MSL_GPS,ALT_BARO,BARO,ACCELX,ACCELY,ACCELZ,GYROX,GYROY,GYROZ,MAGX,MAGY,MAGZ,Time
0.30,-0.73,0.22,0.57,279359776.0000,-513651328.0000,-581734400.00,121.26,998.77,0.78,0.29,0.35,134.28,181.17,95.98,130803.00,128558.00,130507.00,3312023773
0.32,-0.75,0.28,0.51,279359776.0000,-513651328.0000,-581734400.00,121.26,998.77,0.70,0.31,0.31,218.78,209.77,137.30,130797.00,128569.00,130506.00,3312023773
0.29,-0.78,0.35,0.44,279359776.0000,-513651328.0000,-581734400.00,121.26,998.77,0.53,0.23,1.04,179.92,207.41,203.08,130804.00,128566.00,130509.00,3312023773
0.26,-0.78,0.41,0.39,279359776.0000,-513651328.0000,-581734400.00,121.09,998.79,0.69,0.08,1.04,190.96,169.22,206.23,130805.00,128559.00,130500.00,3312023773
0.26,-0.76,0.47,0.37,279359776.0000,-513651328.0000,-581734400.00,121.09,998.79,0.76,-0.13,0.41,216.28,151.87,142.77,130809.00,128563.00,130498.00,3312023773
0.25,-0.76,0.50,0.34,279359776.0000,-513651328.0000,-581734400.00,121.09,998.79,0.79,-0.14,0.77,137.19,148.38,43.54,130809.00,128557.00,130492.00,3312023773
0.24,-0.77,0.51,0.30,279359776.0000,-513651328.0000,-581734400.00,120.68,998.84,0.50,0.14,0.76,24.29,120.32,30.71,130810.00,128557.00,130508.00,3312023773
0.18,-0.77,0.53,0.30,279359776.0000,-513651328.0000,-581734400.00,120.68,998.84,0.52,-0.27,0.54,-34.17,171.19,27.59,130809.00,128553.00,130498.00,3312023773
0.13,-0.79,0.53,0.28,279359776.0000,-513651328.0000,-581734400.00,120.86,998.81,0.37,-0.16,0.50,-92.61,192.53,-23.14,130819.00,128564.00,130496.00,3312023773
0.08,-0.81,0.55,0.21,279359776.0000,-513651328.0000,-581734400.00,120.86,998.81,-0.02,0.10,0.52,-155.43,250.38,28.84,130813.00,128553.00,130492.00,3312023773
-0.00,-0.81,0.56,0.15,279359776.0000,-513651328.0000,-581734400.00,120.86,998.81,-0.15,-0.15,0.71,-153.76,250.38,56.21,130832.00,128544.00,130488.00,3312023773
-0.08,-0.81,0.57,0.09,279359776.0000,-513651328.0000,-581734400.00,120.98,998.80,-0.33,-0.31,1.04,-116.43,250.38,31.39,130837.00,128554.00,130481.00,3312023773
-0.15,-0.81,0.57,0.04,279359776.0000,-513651328.0000,-581734400.00,120.98,998.80,-0.50,-0.41,1.05,-112.54,250.38,1.91,130851.00,128546.00,130488.00,3312023773
-0.20,-0.80,0.57,-0.02,279359776.0000,-513651328.0000,-581734400.00,120.98,998.80,-0.75,-0.22,1.20,-79.41,250.38,-11.34,130856.00,128543.00,130485.00,3312023773
-0.23,-0.78,0.57,-0.08,279359776.0000,-513651328.0000,-581734400.00,121.01,998.80,-0.83,-0.26,1.11,7.36,250.38,25.21,130856.00,128544.00,130470.00,3312023773
-0.26,-0.77,0.57,-0.13,279359776.0000,-513651328.0000,-581734400.00,121.01,998.80,-0.90,-0.27,1.29,8.13,220.76,31.33,130863.00,128545.00,130466.00,3312023773
-0.26,-0.77,0.57,-0.15,279359776.0000,-513651328.0000,-581734400.00,120.70,998.83,-0.87,-0.33,1.38,41.74,84.61,19.81,130865.00,128555.00,130469.00,3312023773
-0.26,-0.76,0.57,-0.16,279359776.0000,-513651328.0000,-581734400.00,120.70,998.83,-0.96,-0.31,1.45,11.46,38.51,16.29,130863.00,128537.00,130456.00,3312023773
-0.25,-0.77,0.57,-0.14,279359776.0000,-513651328.0000,-581734400.00,120.70,998.83,-0.98,-0.61,1.47,10.05,-111.28,-24.83,130855.00,128547.00,130461.00,3312023773
-0.24,-0.78,0.57,-0.11,279359776.0000,-513651328.0000,-581734400.00,120.18,998.90,-0.89,-0.34,1.45,-37.11,-203.18,-75.65,130850.00,128540.00,130478.00,3312023773
-0.22,-0.79,0.57,-0.07,279359776.0000,-513651328.0000,-581734400.00,120.18,998.90,-0.89,-0.41,1.36,-18.78,-249.60,-80.46,130844.00,128563.00,130479.00,3312023773
-0.21,-0.80,0.56,-0.03,279359776.0000,-513651328.0000,-581734400.00,120.59,998.85,-0.51,-0.38,1.12,-57.23,-249.60,-102.07,130834.00,128549.00,130485.00,3312023773
-0.19,-0.81,0.56,0.01,279359776.0000,-513651328.0000,-581734400.00,120.59,998.85,-0.44,-0.31,1.29,-64.03,-249.60,-119.21,130831.00,128560.00,130489.00,3312023773
-0.14,-0.80,0.58,0.02,279359776.0000,-513651328.0000,-581734400.00,120.59,998.85,-0.40,-0.02,0.96,61.85,-249.60,-43.09,130823.00,128554.00,130481.00,3312023773
-0.11,-0.81,0.58,0.06,279359776.0000,-513651328.0000,-581734400.00,120.57,998.85,-0.06,-0.39,1.04,47.93,-249.60,-5.95,130820.00,128559.00,130487.00,3312023773
-0.11,-0.81,0.56,0.13,279359776.0000,-513651328.0000,-581734400.00,120.57,998.85,0.11,-0.47,0.78,-48.66,-249.60,-81.57,130814.00,128555.00,130492.00,3312023773
-0.08,-0.82,0.55,0.16,279359776.0000,-513651328.0000,-581734400.00,120.57,998.85,0.03,-0.18,0.67,-25.44,-249.60,-111.57,130809.00,128555.00,130495.00,3312023773
-0.05,-0.81,0.52,0.25,279359776.0000,-513651328.0000,-581734400.00,121.02,998.80,0.37,-0.26,0.42,-41.08,-249.60,-72.12,130816.00,128569.00,130492.00,3312023773
-0.03,-0.81,0.48,0.34,279359776.0000,-513651328.0000,-581734400.00,121.02,998.80,0.56,-0.26,0.39,-152.58,-249.60,-107.45,130820.00,128560.00,130491.00,3312023773
-0.03,-0.79,0.44,0.42,279359776.0000,-513651328.0000,-581734400.00,120.61,998.84,0.55,-0.28,0.36,-207.46,-249.60,-110.52,130827.00,128562.00,130507.00,3312023773
-0.02,-0.78,0.39,0.49,279359776.0000,-513651328.0000,-581734400.00,120.61,998.84,0.70,-0.25,0.41,-229.59,-249.60,-135.77,130822.00,128546.00,130502.00,3312023773
0.00,-0.77,0.33,0.54,279359776.0000,-513651328.0000,-581734400.00,120.61,998.84,0.69,-0.10,0.42,-197.08,-249.60,-147.04,130830.00,128555.00,130506.00,3312023773
0.02,-0.73,0.29,0.61,279359776.0000,-513651328.0000,-581734400.00,121.08,998.79,0.78,-0.08,-0.06,-160.37,-249.60,-56.16,130839.00,128554.00,130499.00,3312023773
0.03,-0.69,0.24,0.68,279359776.0000,-513651328.0000,-581734400.00,121.08,998.79,0.59,-0.13,-0.11,-200.13,-249.60,-65.87,130835.00,128557.00,130506.00,3312023773
0.06,-0.64,0.19,0.75,279359776.0000,-513651328.0000,-581734400.00,120.73,998.83,0.67,0.19,-0.37,-95.57,-249.60,-62.85,130845.00,128573.00,130508.00,3312023773
0.10,-0.56,0.16,0.81,279359776.0000,-513651328.0000,-581734400.00,120.73,998.83,0.51,0.11,-0.60,-43.93,-249.60,-15.57,130846.00,128570.00,130517.00,3312023773
0.13,-0.48,0.13,0.86,279359776.0000,-513651328.0000,-581734400.00,120.73,998.83,0.48,0.13,-0.82,-6.49,-215.62,-10.93,130851.00,128571.00,130516.00,3312023773
0.16,-0.43,0.13,0.88,279359776.0000,-513651328.0000,-581734400.00,120.70,998.83,0.45,0.05,-0.83,81.17,-120.24,-6.26,130860.00,128568.00,130512.00,3312023773
0.18,-0.37,0.13,0.90,279359776.0000,-513651328.0000,-581734400.00,120.70,998.83,0.38,0.05,-0.82,78.69,-115.77,0.32,130864.00,128563.00,130516.00,3312023773
0.19,-0.32,0.12,0.92,279359776.0000,-513651328.0000,-581734400.00,120.70,998.83,0.33,0.04,-1.19,59.49,-88.47,20.90,130876.00,128562.00,130525.00,3312023773
0.20,-0.28,0.14,0.93,279359776.0000,-513651328.0000,-581734400.00,121.02,998.80,0.27,-0.15,-1.51,81.92,-3.74,62.67,130876.00,128559.00,130511.00,3312023773
0.20,-0.24,0.17,0.94,279359776.0000,-513651328.0000,-581734400.00,121.02,998.80,0.14,-0.33,-1.43,67.65,47.00,68.32,130881.00,128550.00,130509.00,3312023773
0.21,-0.23,0.18,0.93,279359776.0000,-513651328.0000,-581734400.00,120.81,998.82,0.28,-0.37,-1.11,2.33,109.12,-12.96,130874.00,128565.00,130498.00,3312023773
0.20,-0.24,0.18,0.93,279359776.0000,-513651328.0000,-581734400.00,120.81,998.82,0.33,-0.23,-1.19,3.26,140.98,-11.75,130871.00,128550.00,130509.00,3312023773
0.19,-0.27,0.19,0.92,279359776.0000,-513651328.0000,-581734400.00,120.81,998.82,0.46,-0.35,-1.09,15.77,247.30,8.08,130866.00,128552.00,130488.00,3312023773
0.21,-0.30,0.25,0.90,279359776.0000,-513651328.0000,-581734400.00,120.93,998.81,0.39,-0.42,-0.42,9.40,250.38,-85.63,130852.00,128569.00,130492.00,3312023773
0.22,-0.37,0.25,0.87,279359776.0000,-513651328.0000,-581734400.00,120.93,998.81,0.59,-0.18,-0.31,-29.69,239.64,-103.14,130843.00,128553.00,130508.00,3312023773
0.22,-0.43,0.25,0.84,279359776.0000,-513651328.0000,-581734400.00,121.19,998.78,0.74,-0.18,-0.33,-34.69,222.67,-67.69,130826.00,128559.00,130511.00,3312023773
0.22,-0.48,0.26,0.81,279359776.0000,-513651328.0000,-581734400.00,121.19,998.78,0.63,-0.12,-0.24,15.55,244.80,-84.15,130828.00,128546.00,130502.00,3312023773
0.24,-0.54,0.25,0.77,279359776.0000,-513651328.0000,-581734400.00,121.19,998.78,0.51,-0.01,-0.12,57.51,250.38,-147.02,130827.00,128562.00,130491.00,3312023773
0.25,-0.64,0.24,0.69,279359776.0000,-513651328.0000,-581734400.00,121.07,998.79,0.45,0.11,0.30,22.61,250.38,-183.11,130801.00,128566.00,130491.00,3312023773
0.25,-0.73,0.20,0.60,279359776.0000,-513651328.0000,-581734400.00,121.07,998.79,0.35,0.22,0.37,-34.45,250.38,-174.72,130787.00,128564.00,130502.00,3312023773
0.23,-0.81,0.16,0.51,279359776.0000,-513651328.0000,-581734400.00,121.07,998.79,0.41,0.60,0.95,-121.63,250.38,-94.30,130784.00,128569.00,130500.00,3312023773
0.21,-0.86,0.14,0.44,279359776.0000,-513651328.0000,-581734400.00,121.02,998.80,0.56,0.39,0.76,-146.58,250.38,-33.50,130787.00,128568.00,130496.00,3312023773
0.16,-0.90,0.13,0.38,279359776.0000,-513651328.0000,-581734400.00,121.02,998.80,0.52,0.15,0.89,-115.27,204.26,23.78,130790.00,128559.00,130485.00,3312023773
0.13,-0.93,0.13,0.32,279359776.0000,-513651328.0000,-581734400.00,121.29,998.76,0.37,0.08,0.79,-14.86,231.17,-10.11,130778.00,128565.00,130495.00,3312023773
0.11,-0.96,0.13,0.24,279359776.0000,-513651328.0000,-581734400.00,121.29,998.76,0.16,0.13,1.10,-32.97,250.38,23.53,130779.00,128569.00,130495.00,3312023773
0.09,-0.97,0.14,0.18,279359776.0000,-513651328.0000,-581734400.00,121.29,998.76,0.30,0.17,1.22,-13.54,232.39,36.26,130783.00,128560.00,130496.00,3312023773
0.06,-0.98,0.15,0.12,279359776.0000,-513651328.0000,-581734400.00,120.67,998.84,0.02,-0.03,1.10,-22.50,180.68,94.15,130787.00,128572.00,130494.00,3312023773
0.05,-0.98,0.17,0.08,279359776.0000,-513651328.0000,-581734400.00,120.67,998.84,0.06,0.09,1.38,-4.41,153.86,81.34,130792.00,128554.00,130478.00,3312023773
0.03,-0.98,0.17,0.04,279359776.0000,-513651328.0000,-581734400.00,120.67,998.84,-0.05,-0.04,1.25,-1.76,113.49,43.28,130795.00,128561.00,130487.00,3312023773
0.03,-0.98,0.18,0.00,279359776.0000,-513651328.0000,-581734400.00,120.45,998.86,-0.15,0.16,1.19,-14.12,124.44,27.94,130807.00,128558.00,130496.00,3312023773
0.03,-0.98,0.20,-0.02,279359776.0000,-513651328.0000,-581734400.00,120.45,998.86,-0.05,0.20,1.29,-35.71,92.89,56.37,130808.00,128552.00,130496.00,3312023773
0.01,-0.98,0.20,-0.03,279359776.0000,-513651328.0000,-581734400.00,121.01,998.80,-0.18,-0.02,1.62,-49.95,17.14,6.06,130815.00,128557.00,130503.00,3312023773
0.00,-0.98,0.20,-0.04,279359776.0000,-513651328.0000,-581734400.00,121.01,998.80,-0.42,0.03,1.37,-33.49,-29.35,-20.19,130805.00,128568.00,130491.00,3312023773
0.00,-0.98,0.21,-0.04,279359776.0000,-513651328.0000,-581734400.00,121.01,998.80,-0.27,0.11,1.61,-12.73,-39.19,53.74,130805.00,128563.00,130487.00,3312023773
0.02,-0.98,0.20,0.02,279359776.0000,-513651328.0000,-581734400.00,120.78,998.82,0.15,0.08,1.83,-9.02,-246.22,-36.42,130803.00,128563.00,130490.00,3312023773
0.03,-0.98,0.19,0.06,279359776.0000,-513651328.0000,-581734400.00,120.78,998.82,0.17,0.11,1.62,17.71,-249.60,-63.58,130784.00,128568.00,130491.00,3312023773
0.02,-0.98,0.17,0.09,279359776.0000,-513651328.0000,-581734400.00,120.78,998.82,-0.15,-0.15,0.95,14.82,-249.60,-38.15,130788.00,128568.00,130496.00,3312023773
0.00,-0.98,0.15,0.13,279359776.0000,-513651328.0000,-581734400.00,120.67,998.84,0.01,-0.14,0.70,-19.16,-249.60,-68.26,130780.00,128567.00,130487.00,3312023773
0.00,-0.97,0.12,0.20,279359776.0000,-513651328.0000,-581734400.00,120.67,998.84,0.55,0.04,0.82,-110.69,-249.60,-128.53,130786.00,128562.00,130494.00,3312023773
0.00,-0.96,0.09,0.26,279359776.0000,-513651328.0000,-581734400.00,120.74,998.83,0.36,0.07,0.49,-140.53,-249.60,-118.17,130775.00,128569.00,130506.00,3312023773
-0.01,-0.93,0.06,0.36,279359776.0000,-513651328.0000,-581734400.00,120.74,998.83,0.66,0.05,0.27,-157.90,-249.60,-52.69,130788.00,128570.00,130494.00,3312023773
-0.02,-0.89,0.04,0.45,279359776.0000,-513651328.0000,-581734400.00,120.74,998.83,0.62,0.01,0.16,-156.57,-249.60,-52.87,130794.00,128563.00,130490.00,3312023773
-0.04,-0.85,0.00,0.53,279359776.0000,-513651328.0000,-581734400.00,120.57,998.85,0.76,0.06,0.06,-162.06,-249.60,-58.18,130796.00,128567.00,130503.00,3312023773
-0.04,-0.79,-0.02,0.61,279359776.0000,-513651328.0000,-581734400.00,120.57,998.85,0.94,0.11,-0.17,-113.18,-237.80,-25.00,130802.00,128574.00,130507.00,3312023773
-0.05,-0.74,-0.04,0.67,279359776.0000,-513651328.0000,-581734400.00,120.72,998.83,0.83,0.11,-0.26,-98.07,-220.90,-18.37,130813.00,128575.00,130487.00,3312023773
-0.06,-0.70,-0.07,0.71,279359776.0000,-513651328.0000,-581734400.00,120.72,998.83,0.85,0.13,0.01,-126.17,-249.60,-7.46,130811.00,128571.00,130492.00,3312023773
-0.07,-0.64,-0.09,0.76,279359776.0000,-513651328.0000,-581734400.00,120.72,998.83,0.79,0.15,-0.28,-93.08,-249.60,-13.41,130814.00,128573.00,130498.00,3312023773
-0.07,-0.58,-0.10,0.81,279359776.0000,-513651328.0000,-581734400.00,120.91,998.81,0.69,0.15,-0.50,-66.97,-243.92,-28.28,130836.00,128580.00,130486.00,3312023773
-0.08,-0.51,-0.13,0.85,279359776.0000,-513651328.0000,-581734400.00,120.91,998.81,0.57,0.29,-0.48,-78.37,-249.60,-2.47,130835.00,128572.00,130499.00,3312023773
-0.08,-0.45,-0.13,0.88,279359776.0000,-513651328.0000,-581734400.00,120.91,998.81,0.62,0.17,-0.58,-35.61,-249.60,-14.25,130847.00,128574.00,130502.00,3312023773
-0.07,-0.37,-0.14,0.92,279359776.0000,-513651328.0000,-581734400.00,120.79,998.82,0.32,0.33,-0.74,2.23,-249.60,-24.44,130859.00,128577.00,130495.00,3312023773
-0.06,-0.29,-0.13,0.94,279359776.0000,-513651328.0000,-581734400.00,120.79,998.82,0.27,0.27,-0.82,19.53,-249.60,-3.36,130864.00,128576.00,130496.00,3312023773
-0.05,-0.20,-0.12,0.97,279359776.0000,-513651328.0000,-581734400.00,120.83,998.82,-0.03,0.24,-0.88,33.38,-249.60,-3.56,130872.00,128569.00,130506.00,3312023773
-0.06,-0.11,-0.11,0.99,279359776.0000,-513651328.0000,-581734400.00,120.83,998.82,-0.25,0.33,-1.03,20.72,-249.60,44.33,130867.00,128577.00,130493.00,3312023773
-0.07,-0.04,-0.11,0.99,279359776.0000,-513651328.0000,-581734400.00,120.83,998.82,-0.24,0.36,-1.05,18.17,-235.92,72.34,130869.00,128576.00,130491.00,3312023773
-0.07,0.03,-0.09,0.99,279359776.0000,-513651328.0000,-581734400.00,120.89,998.81,-0.39,0.07,-0.90,0.27,-177.56,90.18,130866.00,128599.00,130498.00,3312023773
-0.07,0.08,-0.08,0.99,279359776.0000,-513651328.0000,-581734400.00,120.89,998.81,-0.30,0.14,-0.81,1.37,-168.01,62.01,130864.00,128589.00,130506.00,3312023773
-0.08,0.13,-0.08,0.98,279359776.0000,-513651328.0000,-581734400.00,120.94,998.81,-0.36,0.15,-0.83,-24.24,-169.88,61.38,130866.00,128592.00,130497.00,3312023773
-0.07,0.18,-0.07,0.98,279359776.0000,-513651328.0000,-581734400.00,120.94,998.81,-0.69,0.12,-0.97,-9.16,-129.39,14.14,130866.00,128588.00,130504.00,3312023773
-0.07,0.21,-0.06,0.97,279359776.0000,-513651328.0000,-581734400.00,120.94,998.81,-0.57,0.14,-1.07,3.37,-83.10,-10.93,130864.00,128592.00,130497.00,3312023773
-0.05,0.23,-0.06,0.97,279359776.0000,-513651328.0000,-581734400.00,120.88,998.81,-0.71,0.08,-1.02,-25.37,-32.26,-27.60,130863.00,128594.00,130504.00,3312023773
-0.04,0.23,-0.07,0.97,279359776.0000,-513651328.0000,-581734400.00,120.88,998.81,-0.80,0.21,-1.07,-28.68,51.88,-35.32,130868.00,128589.00,130506.00,3312023773
-0.04,0.23,-0.07,0.97,279359776.0000,-513651328.0000,-581734400.00,121.01,998.80,-0.81,0.22,-1.12,-21.01,104.70,-40.64,130866.00,128584.00,130504.00,3312023773
-0.03,0.19,-0.07,0.98,279359776.0000,-513651328.0000,-581734400.00,121.01,998.80,-0.72,0.23,-1.19,-2.72,225.36,-45.00,130866.00,128584.00,130496.00,3312023773
-0.00,0.16,-0.06,0.98,279359776.0000,-513651328.0000,-581734400.00,121.01,998.80,-0.72,0.11,-1.17,11.11,250.38,-85.71,130873.00,128572.00,130499.00,3312023773
0.00,0.13,-0.07,0.99,279359776.0000,-513651328.0000,-581734400.00,120.90,998.81,-0.54,0.27,-1.21,-23.11,250.38,-57.04,130879.00,128578.00,130499.00,3312023773
0.02,0.09,-0.08,0.99,279359776.0000,-513651328.0000,-581734400.00,120.90,998.81,-0.40,0.19,-0.91,0.36,250.38,-85.43,130857.00,128560.00,130499.00,3312023773
0.02,0.06,-0.10,0.99,279359776.0000,-513651328.0000,-581734400.00,120.90,998.81,-0.28,0.38,-0.76,26.48,250.38,-110.25,130870.00,128558.00,130483.00,3312023773
0.00,-0.02,-0.12,0.99,279359776.0000,-513651328.0000,-581734400.00,121.04,998.79,0.23,0.31,-0.54,17.24,250.38,-32.13,130854.00,128564.00,130489.00,3312023773
-0.00,-0.12,-0.13,0.99,279359776.0000,-513651328.0000,-581734400.00,121.04,998.79,0.41,0.13,-0.50,-11.25,250.38,-6.46,130839.00,128547.00,130487.00,3312023773
0.01,-0.19,-0.16,0.97,279359776.0000,-513651328.0000,-581734400.00,120.96,998.80,0.35,0.46,-0.47,46.07,250.38,-45.04,130834.00,128548.00,130496.00,3312023773
0.02,-0.25,-0.19,0.95,279359776.0000,-513651328.0000,-581734400.00,120.96,998.80,0.37,0.56,-0.39,78.06,250.38,-21.93,130821.00,128554.00,130486.00,3312023773
-0.02,-0.37,-0.18,0.91,279359776.0000,-513651328.0000,-581734400.00,120.96,998.80,0.72,0.17,0.02,50.15,250.38,83.80,130813.00,128554.00,130504.00,3312023773
0.00,-0.46,-0.20,0.86,279359776.0000,-513651328.0000,-581734400.00,120.89,998.81,0.50,0.30,0.16,86.15,250.38,18.66,130800.00,128562.00,130491.00,3312023773
0.03,-0.56,-0.20,0.80,279359776.0000,-513651328.0000,-581734400.00,120.89,998.81,0.67,0.53,0.54,96.35,250.38,48.52,130795.00,128549.00,130495.00,3312023773
-0.03,-0.65,-0.16,0.74,279359776.0000,-513651328.0000,-581734400.00,120.63,998.84,0.96,-0.12,0.56,127.58,250.38,158.19,130786.00,128565.00,130513.00,3312023773
-0.04,-0.71,-0.13,0.69,279359776.0000,-513651328.0000,-581734400.00,120.63,998.84,0.90,-0.03,0.43,139.21,235.86,78.73,130785.00,128556.00,130502.00,3312023773
0.01,-0.78,-0.10,0.62,279359776.0000,-513651328.0000,-581734400.00,120.63,998.84,0.62,0.25,0.79,124.45,213.01,60.91,130792.00,128558.00,130494.00,3312023773
0.03,-0.83,-0.06,0.55,279359776.0000,-513651328.0000,-581734400.00,120.71,998.83,0.69,0.08,0.85,232.09,250.38,91.36,130781.00,128559.00,130495.00,3312023773
0.08,-0.87,-0.02,0.48,279359776.0000,-513651328.0000,-581734400.00,120.71,998.83,0.61,0.24,0.82,231.05,237.77,69.34,130780.00,128566.00,130507.00,3312023773
0.14,-0.90,0.03,0.41,279359776.0000,-513651328.0000,-581734400.00,120.71,998.83,0.39,0.44,0.83,182.56,226.34,96.96,130781.00,128569.00,130498.00,3312023773
0.18,-0.92,0.08,0.33,279359776.0000,-513651328.0000,-581734400.00,121.21,998.77,0.20,0.51,0.86,195.65,214.63,173.57,130792.00,128566.00,130504.00,3312023773
0.22,-0.93,0.15,0.27,279359776.0000,-513651328.0000,-581734400.00,121.21,998.77,0.22,0.61,0.78,168.18,204.99,221.33,130806.00,128564.00,130499.00,3312023773
0.19,-0.94,0.18,0.21,279359776.0000,-513651328.0000,-581734400.00,120.47,998.86,0.19,0.27,1.12,67.27,175.75,249.61,130800.00,128554.00,130489.00,3312023773
0.17,-0.94,0.23,0.17,279359776.0000,-513651328.0000,-581734400.00,120.47,998.86,0.19,0.26,1.02,56.81,134.77,249.61,130817.00,128561.00,130498.00,3312023773
0.15,-0.94,0.27,0.14,279359776.0000,-513651328.0000,-581734400.00,120.47,998.86,0.23,0.18,0.77,18.17,149.77,199.58,130826.00,128545.00,130490.00,3312023773
0.13,-0.94,0.31,0.10,279359776.0000,-513651328.0000,-581734400.00,121.17,998.78,0.11,0.25,0.89,-43.69,160.29,208.20,130836.00,128553.00,130500.00,3312023773
0.08,-0.93,0.36,0.07,279359776.0000,-513651328.0000,-581734400.00,121.17,998.78,0.13,0.06,0.90,-113.19,192.04,249.61,130851.00,128546.00,130494.00,3312023773
0.04,-0.91,0.40,0.02,279359776.0000,-513651328.0000,-581734400.00,121.17,998.78,-0.12,0.16,0.72,-95.67,193.81,221.92,130857.00,128535.00,130474.00,3312023773
0.00,-0.90,0.44,-0.02,279359776.0000,-513651328.0000,-581734400.00,120.80,998.82,-0.13,0.05,1.22,-90.72,241.17,215.15,130877.00,128530.00,130470.00,3312023773
-0.05,-0.87,0.48,-0.05,279359776.0000,-513651328.0000,-581734400.00,120.80,998.82,-0.10,-0.22,1.01,-71.15,217.28,249.61,130887.00,128528.00,130462.00,3312023773
-0.14,-0.86,0.48,-0.09,279359776.0000,-513651328.0000,-581734400.00,121.00,998.80,-0.62,-0.65,0.95,-108.56,236.35,92.11,130898.00,128535.00,130445.00,3312023773
-0.19,-0.85,0.46,-0.17,279359776.0000,-513651328.0000,-581734400.00,121.00,998.80,-0.70,-0.09,0.56,-48.59,250.19,-0.30,130898.00,128542.00,130452.00,3312023773
-0.26,-0.84,0.44,-0.21,279359776.0000,-513651328.0000,-581734400.00,121.00,998.80,-0.70,-0.45,0.54,-66.79,250.38,8.48,130907.00,128532.00,130465.00,3312023773
-0.33,-0.81,0.40,-0.27,279359776.0000,-513651328.0000,-581734400.00,120.67,998.84,-0.94,-0.52,0.31,-94.74,250.38,-14.28,130902.00,128518.00,130441.00,3312023773
-0.37,-0.78,0.39,-0.31,279359776.0000,-513651328.0000,-581734400.00,120.67,998.84,-1.19,-0.24,0.68,-105.67,250.38,-96.06,130907.00,128530.00,130447.00,3312023773
-0.41,-0.76,0.38,-0.33,279359776.0000,-513651328.0000,-581734400.00,120.46,998.86,-1.15,-0.33,0.62,-139.71,250.38,-79.32,130906.00,128527.00,130430.00,3312023773
-0.42,-0.72,0.43,-0.35,279359776.0000,-513651328.0000,-581734400.00,120.46,998.86,-0.95,-0.07,0.84,-130.10,193.42,76.06,130910.00,128512.00,130439.00,3312023773
-0.44,-0.69,0.45,-0.36,279359776.0000,-513651328.0000,-581734400.00,120.46,998.86,-0.99,-0.39,0.44,-125.89,106.29,166.61,130922.00,128519.00,130453.00,3312023773
-0.48,-0.67,0.42,-0.36,279359776.0000,-513651328.0000,-581734400.00,120.79,998.82,-1.15,-0.80,0.27,-134.73,153.40,8.47,130922.00,128525.00,130440.00,3312023773
-0.53,-0.66,0.39,-0.36,279359776.0000,-513651328.0000,-581734400.00,120.79,998.82,-0.96,-0.82,0.10,-115.78,140.78,-41.27,130908.00,128527.00,130469.00,3312023773
-0.57,-0.63,0.39,-0.36,279359776.0000,-513651328.0000,-581734400.00,120.79,998.82,-0.86,-0.28,0.01,-157.77,76.51,-62.50,130900.00,128547.00,130466.00,3312023773
-0.61,-0.59,0.39,-0.37,279359776.0000,-513651328.0000,-581734400.00,120.76,998.83,-1.15,-0.37,-0.20,-147.16,136.64,-33.97,130883.00,128545.00,130490.00,3312023773
-0.64,-0.55,0.37,-0.38,279359776.0000,-513651328.0000,-581734400.00,120.76,998.83,-0.99,-0.39,-0.37,-116.43,119.32,-38.19,130888.00,128550.00,130488.00,3312023773
-0.66,-0.53,0.37,-0.38,279359776.0000,-513651328.0000,-581734400.00,120.81,998.82,-0.90,-0.27,-0.13,-110.69,66.00,-70.10,130872.00,128550.00,130496.00,3312023773
-0.70,-0.49,0.37,-0.37,279359776.0000,-513651328.0000,-581734400.00,120.81,998.82,-1.10,-0.71,-0.38,-206.87,96.60,16.74,130871.00,128572.00,130494.00,3312023773
-0.73,-0.46,0.37,-0.35,279359776.0000,-513651328.0000,-581734400.00,120.81,998.82,-0.78,-0.27,-0.20,-186.22,89.66,-86.02,130854.00,128566.00,130499.00,3312023773
-0.76,-0.41,0.37,-0.34,279359776.0000,-513651328.0000,-581734400.00,120.94,998.81,-1.02,-0.29,-0.58,-188.57,53.33,-36.52,130853.00,128573.00,130511.00,3312023773
-0.78,-0.39,0.36,-0.32,279359776.0000,-513651328.0000,-581734400.00,120.94,998.81,-0.98,-0.68,-0.49,-201.41,97.60,-23.46,130845.00,128581.00,130519.00,3312023773
-0.81,-0.35,0.35,-0.30,279359776.0000,-513651328.0000,-581734400.00,121.02,998.80,-0.62,-0.38,-0.49,-212.17,80.00,-56.22,130842.00,128583.00,130524.00,3312023773
-0.83,-0.33,0.35,-0.28,279359776.0000,-513651328.0000,-581734400.00,121.02,998.80,-0.88,-0.44,-0.48,-176.38,76.74,-88.88,130849.00,128583.00,130524.00,3312023773
-0.86,-0.29,0.33,-0.25,279359776.0000,-513651328.0000,-581734400.00,121.02,998.80,-0.81,-0.23,-0.77,-198.59,101.99,-129.36,130832.00,128585.00,130519.00,3312023773
-0.88,-0.26,0.35,-0.20,279359776.0000,-513651328.0000,-581734400.00,121.08,998.79,-0.63,-0.21,-0.23,-220.54,67.68,-150.88,130829.00,128592.00,130538.00,3312023773
-0.89,-0.23,0.37,-0.15,279359776.0000,-513651328.0000,-581734400.00,121.08,998.79,-0.68,-0.25,-0.40,-245.31,20.72,-144.26,130821.00,128586.00,130523.00,3312023773
